seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
contig_123912	12826	No terminal repeats	9	11	0.7275	NA	0	0.0000	NA	NA
contig_104017	11261	No terminal repeats	13	11	0.7274	NA	0	0.0000	NA	NA
contig_53235	4904	No terminal repeats	5	11	0.7274	NA	0	0.0000	NA	NA
contig_105498	8480	No terminal repeats	9	11	0.7273	NA	0	0.0000	NA	NA
contig_57830	6625	No terminal repeats	6	11	0.7273	NA	0	0.0000	NA	NA
contig_90553	4139	No terminal repeats	4	11	0.7273	NA	0	0.0000	NA	NA
contig_50948	3141	No terminal repeats	5	11	0.7272	NA	0	0.0000	NA	NA
contig_124894	20195	No terminal repeats	38	11	0.7271	NA	0	0.0000	NA	NA
contig_58332	16973	No terminal repeats	17	11	0.7270	NA	0	0.0000	NA	NA
contig_96331	2785	No terminal repeats	3	11	0.7269	NA	0	0.0000	NA	NA
contig_107994	14739	No terminal repeats	18	11	0.7268	NA	0	0.0000	NA	NA
contig_80936	9629	No terminal repeats	3	11	0.7267	NA	0	0.0000	NA	NA
contig_125180	16726	No terminal repeats	20	11	0.7266	NA	0	0.0000	NA	NA
contig_124011	14156	No terminal repeats	16	11	0.7266	NA	0	0.0000	NA	NA
contig_120748	46416	No terminal repeats	49	11	0.7266	NA	0	0.0000	NA	NA
contig_85049	53583	No terminal repeats	45	11	0.7266	NA	0	0.0000	NA	NA
contig_125107	39556	No terminal repeats	36	11	0.7266	NA	0	0.0000	NA	NA
contig_53896	2886	No terminal repeats	8	11	0.7266	NA	0	0.0000	NA	NA
contig_53650	5421	No terminal repeats	6	11	0.7266	NA	0	0.5100	NA	NA
contig_51811	4706	No terminal repeats	3	11	0.7265	NA	0	0.0000	NA	NA
contig_70995	27446	No terminal repeats	27	11	0.7265	NA	0	0.0000	NA	NA
contig_122383	12991	No terminal repeats	17	11	0.7264	NA	0	0.0000	NA	NA
contig_101987	3760	No terminal repeats	6	11	0.7264	NA	0	0.0000	NA	NA
contig_82735	3336	No terminal repeats	7	11	0.7264	NA	0	0.0000	NA	NA
contig_111466	3942	No terminal repeats	1	11	0.7264	NA	0	0.0000	NA	NA
contig_79965	5409	No terminal repeats	10	11	0.7263	NA	0	0.0000	NA	NA
contig_77146	12120	No terminal repeats	9	11	0.7263	NA	0	0.0000	NA	NA
contig_66058	3919	No terminal repeats	6	11	0.7263	NA	0	0.0000	NA	NA
contig_122318	22749	No terminal repeats	29	11	0.7262	NA	0	0.0000	NA	NA
contig_51524	4831	No terminal repeats	4	11	0.7262	NA	0	0.0000	NA	NA
contig_111598	17562	No terminal repeats	25	11	0.7262	NA	0	0.0000	NA	NA
contig_128218	6374	No terminal repeats	13	11	0.7262	NA	0	0.0000	NA	NA
contig_77088	8189	No terminal repeats	5	11	0.7262	NA	0	0.0000	NA	NA
contig_74368	27059	No terminal repeats	27	11	0.7261	NA	0	0.0000	NA	NA
contig_119788	6027	No terminal repeats	8	11	0.7261	NA	0	0.0000	NA	NA
contig_121278	38332	No terminal repeats	41	11	0.7260	NA	0	0.0000	NA	NA
contig_65990	3629	No terminal repeats	1	11	0.7260	NA	0	0.0000	NA	NA
contig_122218	21522	No terminal repeats	30	11	0.7260	NA	0	0.0000	NA	NA
contig_124377	3476	No terminal repeats	4	11	0.7260	NA	0	0.0000	NA	NA
contig_124654	19782	No terminal repeats	27	11	0.7259	NA	0	0.0000	NA	NA
contig_101958	29417	No terminal repeats	37	11	0.7259	NA	0	0.0000	NA	NA
contig_114727	4051	No terminal repeats	7	11	0.7259	NA	0	0.0000	NA	NA
contig_121362	8304	No terminal repeats	14	11	0.7259	NA	0	0.3081	NA	NA
contig_126685	15123	No terminal repeats	12	11	0.7259	NA	0	0.0000	NA	NA
contig_124809	25877	No terminal repeats	26	11	0.7258	NA	0	0.0000	NA	NA
contig_55092	38132	No terminal repeats	46	11	0.7257	NA	0	0.0000	NA	NA
contig_118003	30628	No terminal repeats	43	11	0.7257	NA	0	0.0000	NA	NA
contig_65837	3829	No terminal repeats	7	11	0.7256	NA	0	0.0000	NA	NA
contig_124833	26369	No terminal repeats	23	11	0.7256	NA	0	0.0000	NA	NA
contig_73850	19245	No terminal repeats	21	11	0.7255	NA	0	0.0000	NA	NA
contig_132555	8209	No terminal repeats	7	11	0.7255	NA	0	0.0000	NA	NA
contig_128014	27695	No terminal repeats	28	11	0.7255	NA	0	0.0000	NA	NA
contig_74288	14081	No terminal repeats	19	11	0.7255	NA	0	0.0000	NA	NA
contig_96463	49282	No terminal repeats	53	11	0.7254	NA	0	0.0000	NA	NA
contig_71849	17816	No terminal repeats	24	11	0.7254	NA	0	0.0000	NA	NA
contig_120731	24151	No terminal repeats	25	11	0.7253	NA	0	0.0000	NA	NA
contig_120618	56017	No terminal repeats	57	11	0.7253	NA	0	0.0000	NA	NA
contig_100459	5515	No terminal repeats	6	11	0.7252	NA	0	0.0000	NA	NA
contig_106870	32315	No terminal repeats	37	11	0.7252	NA	0	0.0000	NA	NA
contig_70211	24750	No terminal repeats	21	11	0.7252	NA	0	0.0000	NA	NA
contig_62411	8896	No terminal repeats	10	11	0.7251	NA	0	0.0000	NA	NA
contig_136094	58238	No terminal repeats	75	11	0.7251	NA	0	0.0000	NA	NA
contig_122885	41304	No terminal repeats	59	11	0.7250	NA	0	0.0000	NA	NA
contig_92465	7071	No terminal repeats	6	11	0.7250	NA	0	0.0000	NA	NA
contig_67202	3766	No terminal repeats	4	11	0.7250	NA	0	0.0000	NA	NA
contig_91644	9150	No terminal repeats	13	11	0.7249	NA	0	0.0000	NA	NA
contig_114819	3773	No terminal repeats	5	11	0.7248	NA	0	0.0000	NA	NA
contig_125669	16214	No terminal repeats	21	11	0.7248	NA	0	0.0000	NA	NA
contig_124346	16165	No terminal repeats	16	11	0.7248	NA	0	0.0000	NA	NA
contig_103221	7942	No terminal repeats	11	11	0.7247	NA	0	0.0000	NA	NA
contig_88528	10042	No terminal repeats	18	11	0.7247	NA	0	0.0000	NA	NA
contig_76677	17191	No terminal repeats	11	11	0.7246	NA	0	0.0000	NA	NA
contig_104224	7050	No terminal repeats	3	11	0.7246	NA	0	0.0000	NA	NA
contig_103099	36761	No terminal repeats	42	11	0.7245	NA	0	0.0000	NA	NA
contig_80465	21142	No terminal repeats	11	11	0.7245	NA	0	0.0000	NA	NA
contig_100713	2590	No terminal repeats	5	11	0.7245	NA	0	0.0000	NA	NA
contig_56243	31931	No terminal repeats	35	11	0.7243	NA	0	0.0000	NA	NA
contig_116881	38628	No terminal repeats	31	11	0.7243	NA	0	0.0000	NA	NA
contig_108293	3703	No terminal repeats	3	4	0.7243	NA	0	0.0000	NA	NA
contig_54525	11695	No terminal repeats	9	11	0.7242	NA	0	0.0000	NA	NA
contig_94588	3554	No terminal repeats	4	11	0.7242	NA	0	0.0000	NA	NA
contig_119024	23135	No terminal repeats	29	11	0.7242	NA	0	0.0000	NA	NA
contig_59044	7581	No terminal repeats	7	11	0.7241	NA	0	0.0000	NA	NA
contig_134284	41961	No terminal repeats	37	11	0.7241	NA	0	0.0000	NA	NA
contig_31722	4512	No terminal repeats	2	11	0.7241	NA	0	0.0000	NA	NA
contig_125289	17378	No terminal repeats	19	11	0.7239	NA	0	0.0000	NA	NA
contig_119118	32901	No terminal repeats	28	11	0.7238	NA	0	0.0000	NA	NA
contig_75955	6388	No terminal repeats	7	11	0.7238	NA	0	0.0000	NA	NA
contig_125724	34487	No terminal repeats	35	11	0.7238	NA	0	0.0000	NA	NA
contig_75792	12619	No terminal repeats	13	11	0.7238	NA	0	0.0000	NA	NA
contig_120516	23493	No terminal repeats	25	11	0.7237	NA	0	0.0000	NA	NA
contig_116719	23455	No terminal repeats	22	11	0.7237	NA	0	0.0000	NA	NA
contig_133381	38201	No terminal repeats	37	11	0.7236	NA	0	0.0000	NA	NA
contig_99468	12945	No terminal repeats	10	11	0.7236	NA	0	0.0000	NA	NA
contig_115341	12024	No terminal repeats	11	11	0.7235	NA	0	0.0000	NA	NA
contig_53427	5655	No terminal repeats	10	11	0.7235	NA	0	0.0000	NA	NA
contig_128202	9768	No terminal repeats	13	11	0.7234	NA	0	0.0000	NA	NA
contig_75143	4627	No terminal repeats	6	11	0.7234	NA	0	0.0000	NA	NA
contig_128068	15669	No terminal repeats	16	11	0.7233	NA	0	0.0000	NA	NA
contig_56624	6138	No terminal repeats	5	11	0.7232	NA	0	0.0000	NA	NA
contig_82858	16033	No terminal repeats	18	11	0.7232	NA	0	0.0000	NA	NA
contig_71896	16647	No terminal repeats	17	11	0.7231	NA	0	0.0000	NA	NA
contig_100965	5960	No terminal repeats	2	11	0.7230	NA	0	0.0000	NA	NA
contig_104083	3315	No terminal repeats	2	11	0.7230	NA	0	0.0000	NA	NA
contig_114177	5739	No terminal repeats	9	11	0.7230	NA	0	0.0000	NA	NA
contig_73097	17598	No terminal repeats	18	11	0.7230	NA	0	0.0000	NA	NA
contig_104649	14813	No terminal repeats	11	11	0.7229	NA	0	0.0000	NA	NA
contig_71653	6461	No terminal repeats	5	4	0.7229	NA	0	0.0000	NA	NA
contig_118197	7805	No terminal repeats	8	11	0.7228	NA	0	0.0000	NA	NA
contig_70612	2844	No terminal repeats	5	11	0.7227	NA	0	0.0000	NA	NA
contig_79729	2898	No terminal repeats	1	11	0.7227	NA	0	0.0000	NA	NA
contig_79986	12816	No terminal repeats	17	11	0.7227	NA	0	0.0000	NA	NA
contig_125561	29888	No terminal repeats	34	11	0.7226	NA	0	0.0000	NA	NA
contig_122333	59687	No terminal repeats	59	11	0.7226	NA	0	0.0000	NA	NA
contig_56242	5925	No terminal repeats	7	11	0.7226	NA	0	0.0000	NA	NA
contig_60747	19318	No terminal repeats	7	11	0.7226	NA	0	0.0000	NA	NA
contig_12620	3637	No terminal repeats	3	11	0.7225	NA	0	0.0000	NA	NA
contig_116810	13371	No terminal repeats	8	11	0.7225	NA	0	0.0000	NA	NA
contig_21882	7161	No terminal repeats	5	11	0.7225	NA	0	0.0000	NA	NA
contig_60615	44191	No terminal repeats	43	11	0.7224	NA	0	0.0000	NA	NA
contig_90165	7361	No terminal repeats	5	11	0.7224	NA	0	0.0000	NA	NA
contig_120631	45789	No terminal repeats	47	11	0.7223	NA	0	0.0000	NA	NA
contig_97999	22971	No terminal repeats	30	11	0.7223	NA	0	0.0000	NA	NA
contig_66540	18798	No terminal repeats	27	11	0.7222	NA	0	0.0000	NA	NA
contig_74370	11592	No terminal repeats	20	11	0.7222	NA	0	0.0000	NA	NA
contig_4142	4175	No terminal repeats	7	11	0.7221	NA	0	0.0000	NA	NA
contig_79550	6299	No terminal repeats	8	11	0.7221	NA	0	0.0000	NA	NA
contig_57776	6861	No terminal repeats	7	11	0.7221	NA	0	0.0000	NA	NA
contig_104866	8729	No terminal repeats	9	11	0.7221	NA	0	0.0000	NA	NA
contig_82013	4985	No terminal repeats	9	11	0.7220	NA	0	0.0000	NA	NA
contig_119216	28322	No terminal repeats	33	11	0.7220	NA	0	0.0000	NA	NA
contig_115479	61280	No terminal repeats	55	11	0.7219	NA	0	0.0000	NA	NA
contig_97387	11817	No terminal repeats	12	11	0.7219	NA	0	0.0000	NA	NA
contig_124038	37287	No terminal repeats	33	11	0.7219	NA	0	0.0000	NA	NA
contig_96192	17282	No terminal repeats	26	11	0.7218	NA	0	0.0000	NA	NA
contig_97178	4817	No terminal repeats	7	11	0.7218	NA	0	0.0000	NA	NA
contig_79600	4061	No terminal repeats	6	11	0.7217	NA	0	0.0000	NA	NA
contig_124055	54808	No terminal repeats	53	11	0.7217	NA	0	0.0000	NA	NA
contig_52047	15513	No terminal repeats	9	11	0.7216	NA	0	0.0000	NA	NA
contig_89011	7917	No terminal repeats	5	11	0.7215	NA	0	0.0000	NA	NA
contig_134869	29970	No terminal repeats	39	11	0.7215	NA	0	0.0000	NA	NA
contig_24344	4029	No terminal repeats	3	11	0.7215	NA	0	0.0000	NA	NA
contig_134217	49627	No terminal repeats	52	11	0.7213	NA	0	0.0000	NA	NA
contig_39989	17700	No terminal repeats	30	11	0.7213	NA	0	0.0000	NA	NA
contig_102034	2760	No terminal repeats	4	11	0.7213	NA	0	0.0000	NA	NA
contig_119317	22987	No terminal repeats	17	11	0.7213	NA	0	0.0000	NA	NA
contig_108703	66991	No terminal repeats	76	11	0.7212	NA	0	0.0000	NA	NA
contig_35668	2858	No terminal repeats	2	11	0.7212	NA	0	0.0000	NA	NA
contig_63428	14593	No terminal repeats	19	11	0.7212	NA	0	0.0000	NA	NA
contig_132189	23732	No terminal repeats	26	11	0.7212	NA	0	0.0000	NA	NA
contig_65071	11037	No terminal repeats	14	11	0.7212	NA	0	0.0000	NA	NA
contig_112647	18402	No terminal repeats	23	11	0.7211	NA	0	0.0000	NA	NA
contig_118678	13393	No terminal repeats	21	11	0.7211	NA	0	0.0000	NA	NA
contig_69591	16102	No terminal repeats	21	11	0.7210	NA	0	0.0000	NA	NA
contig_56117	22668	No terminal repeats	15	11	0.7209	NA	0	0.0000	NA	NA
contig_81723	18105	No terminal repeats	14	11	0.7207	NA	0	0.0000	NA	NA
contig_51723	3123	No terminal repeats	4	11	0.7207	NA	0	0.0000	NA	NA
contig_65304	6412	No terminal repeats	5	11	0.7207	NA	0	0.0000	NA	NA
contig_38335	6229	No terminal repeats	9	11	0.7206	NA	0	0.0000	NA	NA
contig_94860	14461	No terminal repeats	14	11	0.7205	NA	0	0.0000	NA	NA
contig_80929	57513	No terminal repeats	70	11	0.7205	NA	0	0.0000	NA	NA
contig_61935	30339	No terminal repeats	41	11	0.7205	NA	0	0.0000	NA	NA
contig_95016	23026	No terminal repeats	28	11	0.7204	NA	0	0.0000	NA	NA
contig_87488	3330	No terminal repeats	2	11	0.7204	NA	0	0.0000	NA	NA
contig_117171	16732	No terminal repeats	20	11	0.7203	NA	0	0.0000	NA	NA
contig_112694	6064	No terminal repeats	8	11	0.7203	NA	0	0.0000	NA	NA
contig_60426	12434	No terminal repeats	19	11	0.7203	NA	0	0.0000	NA	NA
contig_96327	24935	No terminal repeats	26	11	0.7203	NA	0	0.0000	NA	NA
contig_93688	55439	No terminal repeats	64	11	0.7203	NA	0	0.0000	NA	NA
contig_83400	19474	No terminal repeats	18	11	0.7203	NA	0	1.2208	NA	NA
contig_115471	75621	No terminal repeats	89	11	0.7203	NA	0	0.0000	NA	NA
contig_66570	19114	No terminal repeats	24	11	0.7202	NA	0	0.0000	NA	NA
contig_13303	3621	No terminal repeats	6	11	0.7202	NA	0	0.0000	NA	NA
contig_116471	16896	No terminal repeats	24	11	0.7201	NA	0	0.0000	NA	NA
contig_109724	44750	No terminal repeats	48	11	0.7201	NA	0	0.0000	NA	NA
contig_117683	39623	No terminal repeats	36	11	0.7201	NA	0	0.0000	NA	NA
contig_112055	19782	No terminal repeats	23	11	0.7201	NA	0	0.0000	NA	NA
contig_105152	4685	No terminal repeats	6	11	0.7201	NA	0	0.0000	NA	NA
contig_15835	7800	No terminal repeats	4	11	0.7199	NA	0	0.0000	NA	NA
contig_112236	6681	No terminal repeats	11	11	0.7199	NA	0	0.0000	NA	NA
contig_26043	3425	No terminal repeats	5	11	0.7199	NA	0	0.0000	NA	NA
contig_64878	2559	No terminal repeats	3	11	0.7199	NA	0	1.3236	NA	NA
contig_119763	39547	No terminal repeats	56	11	0.7199	NA	0	0.0000	NA	NA
contig_113882	75498	No terminal repeats	96	11	0.7199	NA	0	0.0000	NA	NA
contig_123673	36505	No terminal repeats	47	11	0.7198	NA	0	0.0000	NA	NA
contig_117719	17146	No terminal repeats	12	11	0.7197	NA	0	0.0000	NA	NA
contig_131911	53070	No terminal repeats	55	11	0.7196	NA	0	0.0000	NA	NA
contig_124961	9517	No terminal repeats	14	11	0.7196	NA	0	0.0000	NA	NA
contig_74576	2810	No terminal repeats	2	11	0.7196	NA	0	0.0000	NA	NA
contig_93720	2926	No terminal repeats	4	11	0.7195	NA	0	0.0000	NA	NA
contig_51660	4577	No terminal repeats	6	11	0.7194	NA	0	0.0000	NA	NA
contig_126181	25814	No terminal repeats	17	11	0.7194	NA	0	0.0000	NA	NA
contig_127878	13088	No terminal repeats	12	11	0.7194	NA	0	0.0000	NA	NA
contig_82046	9851	No terminal repeats	15	11	0.7194	NA	0	0.0000	NA	NA
contig_59419	2798	No terminal repeats	4	11	0.7193	NA	0	0.0000	NA	NA
contig_126924	4868	No terminal repeats	5	15	0.7193	NA	0	0.0000	NA	NA
contig_111658	21598	No terminal repeats	27	11	0.7192	NA	0	0.0000	NA	NA
contig_109013	13607	No terminal repeats	19	11	0.7192	NA	0	0.0000	NA	NA
contig_126366	10051	No terminal repeats	9	11	0.7192	NA	0	0.0000	NA	NA
contig_83301	2897	DTR	13	11	0.7191	NA	0	0.0000	NA	NA
contig_52405	7530	No terminal repeats	5	11	0.7190	NA	0	0.0000	NA	NA
contig_115612	11330	No terminal repeats	16	11	0.7190	NA	0	0.0000	NA	NA
contig_121076	64562	No terminal repeats	75	11	0.7189	NA	0	0.0000	NA	NA
contig_126590	3465	DTR	1	11	0.7189	NA	0	0.0000	NA	NA
contig_105119	3938	No terminal repeats	2	11	0.7189	NA	0	0.0000	NA	NA
contig_112470	17937	No terminal repeats	21	11	0.7188	NA	0	0.0000	NA	NA
contig_40562	10138	No terminal repeats	1	11	0.7188	NA	0	0.0000	NA	NA
contig_117409	34720	No terminal repeats	44	11	0.7188	NA	0	0.0000	NA	NA
contig_37544	2607	No terminal repeats	3	11	0.7188	NA	0	0.0000	NA	NA
contig_122166	10626	No terminal repeats	14	11	0.7187	NA	0	0.0000	NA	NA
contig_103397	3400	No terminal repeats	3	11	0.7187	NA	0	0.0000	NA	NA
contig_107017	14601	No terminal repeats	17	11	0.7187	NA	0	0.0000	NA	NA
contig_104442	34595	No terminal repeats	41	11	0.7186	NA	0	0.0000	NA	NA
contig_123322	27278	No terminal repeats	35	11	0.7186	NA	0	0.0000	NA	NA
contig_125861	31004	No terminal repeats	42	11	0.7186	NA	0	0.0000	NA	NA
contig_72726	6585	No terminal repeats	5	11	0.7185	NA	0	0.0000	NA	NA
contig_122786	37420	No terminal repeats	38	11	0.7184	NA	0	0.0000	NA	NA
contig_103815	7097	No terminal repeats	6	11	0.7182	NA	0	0.5019	NA	NA
contig_131966	10527	No terminal repeats	9	11	0.7181	NA	0	0.0000	NA	NA
contig_127789	26705	No terminal repeats	25	11	0.7181	NA	0	0.0000	NA	NA
contig_118719	27114	No terminal repeats	27	11	0.7181	NA	0	0.0000	NA	NA
contig_127985	15944	No terminal repeats	18	11	0.7181	NA	0	0.0000	NA	NA
contig_59587	16979	No terminal repeats	21	11	0.7179	NA	0	0.0000	NA	NA
contig_57059	59903	No terminal repeats	74	11	0.7179	NA	0	0.0000	NA	NA
contig_87844	30890	No terminal repeats	43	11	0.7179	NA	0	0.0000	NA	NA
contig_124856	3071	No terminal repeats	8	11	0.7178	NA	0	0.0000	NA	NA
contig_109908	19907	No terminal repeats	28	11	0.7178	NA	0	0.0000	NA	NA
contig_50913	12121	No terminal repeats	13	11	0.7178	NA	0	0.0000	NA	NA
contig_110073	24351	No terminal repeats	32	11	0.7178	NA	0	0.0000	NA	NA
contig_115735	41609	No terminal repeats	53	11	0.7178	NA	0	0.0000	NA	NA
contig_89255	14709	No terminal repeats	19	11	0.7176	NA	0	0.0000	NA	NA
contig_118287	39146	No terminal repeats	41	11	0.7176	NA	0	0.0000	NA	NA
contig_101001	4546	No terminal repeats	4	11	0.7176	NA	0	0.0000	NA	NA
contig_71057	6505	No terminal repeats	7	11	0.7175	NA	0	0.0000	NA	NA
contig_98663	35777	No terminal repeats	40	11	0.7175	NA	0	0.0000	NA	NA
contig_133033	24113	No terminal repeats	26	11	0.7175	NA	0	0.0000	NA	NA
contig_76075	3018	No terminal repeats	4	11	0.7175	NA	0	0.0000	NA	NA
contig_130293	16645	No terminal repeats	6	11	0.7175	NA	0	0.0000	NA	NA
contig_94234	19877	No terminal repeats	25	11	0.7175	NA	0	0.0000	NA	NA
contig_104679	9391	No terminal repeats	8	11	0.7173	NA	0	0.0000	NA	NA
contig_103300	41430	No terminal repeats	54	11	0.7172	NA	0	0.0000	NA	NA
contig_127074	20527	No terminal repeats	18	11	0.7172	NA	0	0.0000	NA	NA
contig_34796	2938	No terminal repeats	3	11	0.7172	NA	0	0.0000	NA	NA
contig_133676	8825	No terminal repeats	12	11	0.7172	NA	0	0.0000	NA	NA
contig_108134	40134	No terminal repeats	58	11	0.7171	NA	0	0.0000	NA	NA
contig_125844	8234	No terminal repeats	10	11	0.7169	NA	0	0.0000	NA	NA
contig_130886	26320	No terminal repeats	27	11	0.7169	NA	0	0.0000	NA	NA
contig_127549	31530	No terminal repeats	34	11	0.7168	NA	0	0.0000	NA	NA
contig_83371	5765	No terminal repeats	9	11	0.7168	NA	0	0.0000	NA	NA
contig_115944	6659	No terminal repeats	10	11	0.7167	NA	0	0.0000	NA	NA
contig_86456	6599	No terminal repeats	6	11	0.7166	NA	0	0.0000	NA	NA
contig_105526	18626	No terminal repeats	18	11	0.7166	NA	0	0.0000	NA	NA
contig_108533	16165	No terminal repeats	56	11	0.7165	NA	0	0.0000	NA	NA
contig_32390	5691	No terminal repeats	4	11	0.7165	NA	0	0.0000	NA	NA
contig_124013	32433	No terminal repeats	30	11	0.7164	NA	0	0.0000	NA	NA
contig_66216	2768	No terminal repeats	5	11	0.7164	NA	0	0.0000	NA	NA
contig_51969	13701	No terminal repeats	15	11	0.7164	NA	0	0.0000	NA	NA
contig_93816	10919	No terminal repeats	12	11	0.7164	NA	0	0.0000	NA	NA
contig_85774	9077	No terminal repeats	9	11	0.7163	NA	0	0.0000	NA	NA
contig_127084	22766	No terminal repeats	28	11	0.7162	NA	0	0.0000	NA	NA
contig_117044	11956	No terminal repeats	10	11	0.7162	NA	0	0.0000	NA	NA
contig_120664	14962	No terminal repeats	29	11	0.7161	NA	0	0.0000	NA	NA
contig_77359	19408	No terminal repeats	22	11	0.7161	NA	0	0.0000	NA	NA
contig_115921	34914	No terminal repeats	46	11	0.7160	NA	0	0.0000	NA	NA
contig_109466	14477	No terminal repeats	12	11	0.7159	NA	0	0.0000	NA	NA
contig_66992	33068	No terminal repeats	36	11	0.7159	NA	0	0.0000	NA	NA
contig_114829	55518	No terminal repeats	70	11	0.7159	NA	0	0.0000	NA	NA
contig_89594	10961	No terminal repeats	12	11	0.7158	NA	0	0.0000	NA	NA
contig_133463	9964	No terminal repeats	11	11	0.7158	NA	0	0.0000	NA	NA
contig_114025	29018	No terminal repeats	12	11	0.7158	NA	0	0.0000	NA	NA
contig_95499	3548	No terminal repeats	3	11	0.7157	NA	0	0.0000	NA	NA
contig_67819	39184	No terminal repeats	47	11	0.7157	NA	0	0.0000	NA	NA
contig_122776	24272	No terminal repeats	21	11	0.7156	NA	0	0.0000	NA	NA
contig_73551	27682	No terminal repeats	32	11	0.7156	NA	0	0.0000	NA	NA
contig_104858	25576	No terminal repeats	20	11	0.7156	NA	0	0.0000	NA	NA
contig_1485	5341	No terminal repeats	5	11	0.7156	NA	0	0.0000	NA	NA
contig_97891	18441	No terminal repeats	17	11	0.7156	NA	0	0.0000	NA	NA
contig_98775	32487	No terminal repeats	42	11	0.7155	NA	0	0.0000	NA	NA
contig_107636	35745	No terminal repeats	58	11	0.7154	NA	0	0.0000	NA	NA
contig_52482	5891	No terminal repeats	9	11	0.7154	NA	0	0.0000	NA	NA
contig_36995	10080	No terminal repeats	6	11	0.7153	NA	0	0.0000	NA	NA
contig_93491	24810	No terminal repeats	36	11	0.7153	NA	0	0.0000	NA	NA
contig_127169	14730	No terminal repeats	11	11	0.7153	NA	0	0.0000	NA	NA
contig_125035	6593	No terminal repeats	6	11	0.7151	NA	0	0.0000	NA	NA
contig_106158	13209	No terminal repeats	8	11	0.7150	NA	0	0.0000	NA	NA
contig_59644	8020	No terminal repeats	11	11	0.7150	NA	0	0.0000	NA	NA
contig_116468	19405	No terminal repeats	30	11	0.7149	NA	0	0.0000	NA	NA
contig_59437	23061	No terminal repeats	25	11	0.7148	NA	0	0.0000	NA	NA
contig_81024	12028	No terminal repeats	17	11	0.7148	NA	0	0.0000	NA	NA
contig_67004	2996	No terminal repeats	3	11	0.7147	NA	0	0.0000	NA	NA
contig_26256	5956	No terminal repeats	4	11	0.7147	NA	0	0.0000	NA	NA
contig_33245	3379	No terminal repeats	3	11	0.7146	NA	0	0.0000	NA	NA
contig_114467	16864	No terminal repeats	11	11	0.7145	NA	0	0.0000	NA	NA
contig_91179	3158	No terminal repeats	4	11	0.7144	NA	0	0.0000	NA	NA
contig_97257	5469	No terminal repeats	1	11	0.7144	NA	0	0.0000	NA	NA
contig_134429	5552	No terminal repeats	6	11	0.7144	NA	0	0.0000	NA	NA
contig_57612	8682	No terminal repeats	1	4	0.7143	NA	0	0.0000	NA	NA
contig_128213	16591	No terminal repeats	6	11	0.7143	NA	0	0.0000	NA	NA
contig_123416	25363	No terminal repeats	25	11	0.7143	NA	0	0.0000	NA	NA
contig_94466	4492	No terminal repeats	5	4	0.7143	NA	0	0.0000	NA	NA
contig_102971	5108	No terminal repeats	8	11	0.7143	NA	0	0.0000	NA	NA
contig_112233	4076	No terminal repeats	7	11	0.7142	NA	0	0.0000	NA	NA
contig_100506	11266	No terminal repeats	10	11	0.7142	NA	0	0.0000	NA	NA
contig_120398	22841	No terminal repeats	27	11	0.7142	NA	0	0.0000	NA	NA
contig_61234	20906	No terminal repeats	26	11	0.7142	NA	0	0.1873	NA	NA
contig_100136	43022	No terminal repeats	58	11	0.7142	NA	0	0.0000	NA	NA
contig_91137	9054	No terminal repeats	7	11	0.7142	NA	0	0.0000	NA	NA
contig_112519	22031	No terminal repeats	15	11	0.7142	NA	0	0.0000	NA	NA
contig_53263	3075	No terminal repeats	4	11	0.7142	NA	0	0.5826	NA	NA
contig_133516	23341	No terminal repeats	21	11	0.7142	NA	0	0.0000	NA	NA
contig_122269	12621	No terminal repeats	11	11	0.7141	NA	0	0.0000	NA	NA
contig_57221	175634	No terminal repeats	182	11	0.7141	NA	0	0.0000	NA	NA
contig_134616	4053	No terminal repeats	7	11	0.7140	NA	0	0.0000	NA	NA
contig_85755	15850	No terminal repeats	14	11	0.7140	NA	0	0.0000	NA	NA
contig_88060	5697	No terminal repeats	5	11	0.7140	NA	0	0.0000	NA	NA
