seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
contig_102069	21727	No terminal repeats	NA	28	11	0.9516	NA	3	7.7170	Viruses;Varidnaviria;Bamfordvirae
contig_115640	2370	No terminal repeats	NA	7	11	0.9515	NA	2	4.8764	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_107515	14957	No terminal repeats	NA	14	11	0.9515	NA	0	9.1574	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_87989	8048	No terminal repeats	NA	7	11	0.9514	NA	0	3.2594	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_116740	5014	No terminal repeats	NA	5	11	0.9513	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_119899	68138	No terminal repeats	NA	118	11	0.9513	NA	3	83.2241	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_72822	37647	No terminal repeats	NA	46	11	0.9513	NA	0	3.3903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_72824	2757	No terminal repeats	NA	4	11	0.9513	NA	0	3.3078	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_111475	3089	No terminal repeats	NA	3	11	0.9512	NA	1	3.2414	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Demerecviridae
contig_78013	22241	No terminal repeats	NA	27	11	0.9512	NA	1	11.8265	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes
contig_136030	8068	No terminal repeats	NA	19	11	0.9511	NA	1	8.5673	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_98322	936	No terminal repeats	NA	2	11	0.9509	NA	2	3.4366	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_84404	6226	No terminal repeats	NA	4	11	0.9509	NA	0	3.4307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_133124	5195	No terminal repeats	NA	4	11	0.9508	NA	1	4.6268	Viruses
contig_94079	7054	No terminal repeats	NA	15	11	0.9508	NA	1	10.2757	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_59228	8526	No terminal repeats	NA	13	11	0.9508	NA	0	2.7974	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Maveriviricetes;Priklausovirales;Lavidaviridae
contig_103989	3066	No terminal repeats	NA	6	11	0.9506	NA	0	3.4281	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_62732	4059	No terminal repeats	NA	6	11	0.9505	NA	0	1.4588	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_103826	3309	No terminal repeats	NA	8	11	0.9505	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_80403	2536	No terminal repeats	NA	4	11	0.9505	NA	2	6.5754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_92162	3213	No terminal repeats	NA	6	11	0.9505	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_54681	49896	No terminal repeats	NA	42	11	0.9504	NA	1	6.5311	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Maveriviricetes;Priklausovirales;Lavidaviridae
contig_133400	6613	No terminal repeats	NA	11	11	0.9504	NA	1	2.3019	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_51347	867	No terminal repeats	NA	2	11	0.9503	NA	1	3.4294	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_71545	19133	No terminal repeats	NA	36	11	0.9503	NA	2	28.7919	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_90284	11853	No terminal repeats	NA	20	11	0.9502	NA	1	3.4366	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Polintoviricetes;Orthopolintovirales;Adintoviridae
contig_30689	5151	No terminal repeats	NA	10	11	0.9501	NA	2	2.8870	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Polintoviricetes;Orthopolintovirales;Adintoviridae
contig_71905	6407	No terminal repeats	NA	10	11	0.9501	NA	0	2.9486	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_66237	7188	No terminal repeats	NA	20	11	0.9501	NA	0	4.4460	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_110170	15532	No terminal repeats	NA	24	11	0.9500	NA	1	22.3377	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_76753	9731	No terminal repeats	NA	11	11	0.9500	NA	0	1.4249	Unclassified
contig_87152	2167	No terminal repeats	NA	3	11	0.9499	NA	1	3.1993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_44618	95273	No terminal repeats	NA	91	11	0.9498	NA	11	65.9805	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_27168	21805	No terminal repeats	NA	38	11	0.9497	NA	1	10.6076	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_82737	11299	No terminal repeats	NA	23	11	0.9497	NA	0	3.4366	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Maveriviricetes;Priklausovirales;Lavidaviridae
contig_132318	3250	No terminal repeats	NA	6	11	0.9497	NA	0	3.4366	Unclassified
contig_51653	3353	No terminal repeats	NA	4	11	0.9496	NA	1	3.4247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_105372	3537	No terminal repeats	NA	6	11	0.9496	NA	0	2.9078	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_117828	24523	No terminal repeats	NA	40	11	0.9494	NA	0	1.1550	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_123760	11723	No terminal repeats	NA	17	11	0.9494	NA	0	8.5516	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_99126	4110	No terminal repeats	NA	10	11	0.9491	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_102730	3572	No terminal repeats	NA	7	11	0.9491	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_118784	16461	No terminal repeats	NA	29	11	0.9489	NA	0	2.9070	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_85960	10748	No terminal repeats	NA	12	11	0.9489	NA	2	14.1888	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_89958	4614	No terminal repeats	NA	5	11	0.9489	NA	0	2.8707	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_107262	7987	No terminal repeats	NA	18	11	0.9487	NA	2	16.5814	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_78348	38688	No terminal repeats	NA	28	11	0.9487	NA	1	15.0327	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_121508	2168	No terminal repeats	NA	5	11	0.9487	NA	1	3.2533	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_128182	10559	No terminal repeats	NA	14	11	0.9486	NA	0	1.3068	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_83737	8146	No terminal repeats	NA	24	11	0.9486	NA	0	22.8526	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_80907	12617	No terminal repeats	NA	15	11	0.9485	NA	0	4.1550	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_97761	9910	No terminal repeats	NA	12	11	0.9483	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Zobellviridae
contig_115772	18542	No terminal repeats	NA	21	11	0.9482	NA	1	24.4349	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_64509	4684	No terminal repeats	NA	5	11	0.9481	NA	0	7.8286	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_67792	6850	No terminal repeats	NA	18	11	0.9481	NA	0	4.7234	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_117211	15850	No terminal repeats	NA	18	11	0.9481	NA	0	6.0345	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_66399	2824	No terminal repeats	NA	7	11	0.9481	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_58249	15469	No terminal repeats	NA	20	11	0.9481	NA	0	4.5196	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Maveriviricetes;Priklausovirales;Lavidaviridae
contig_100443	8487	No terminal repeats	NA	19	11	0.9481	NA	1	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
contig_72530	4393	No terminal repeats	NA	5	11	0.9481	NA	0	4.7225	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_83739	3344	No terminal repeats	NA	10	11	0.9480	NA	0	10.0486	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_134028	19581	No terminal repeats	NA	30	11	0.9479	NA	0	8.5832	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_72889	15609	No terminal repeats	NA	23	11	0.9478	NA	1	11.9036	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_97972	9217	No terminal repeats	NA	27	11	0.9478	NA	3	20.8017	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_93167	11616	No terminal repeats	NA	26	11	0.9477	NA	0	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
contig_113425	2612	No terminal repeats	NA	6	11	0.9477	NA	0	2.8911	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_90976	5504	No terminal repeats	NA	7	11	0.9474	NA	0	1.7183	Unclassified
contig_95529	10750	No terminal repeats	NA	27	4	0.9472	NA	0	5.1286	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_103787	6061	No terminal repeats	NA	9	11	0.9472	NA	0	3.1917	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_78510	4490	No terminal repeats	NA	7	11	0.9471	NA	1	3.4366	Unclassified
contig_100003	6884	No terminal repeats	NA	12	11	0.9469	NA	2	7.9960	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Ackermannviridae
contig_81848	5444	No terminal repeats	NA	9	11	0.9469	NA	1	7.9330	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_124765	34139	No terminal repeats	NA	44	11	0.9469	NA	2	48.3209	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_58253	4265	No terminal repeats	NA	10	11	0.9469	NA	0	5.2506	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_73165	5054	No terminal repeats	NA	8	4	0.9466	NA	2	8.0690	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_59108	6405	No terminal repeats	NA	11	11	0.9465	NA	0	4.0472	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_110649	10277	No terminal repeats	NA	13	11	0.9464	NA	0	3.4366	Unclassified
contig_1883	5872	No terminal repeats	NA	10	11	0.9462	NA	0	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
contig_90724	4665	No terminal repeats	NA	9	11	0.9461	NA	0	3.2183	Viruses
contig_10240	33443	No terminal repeats	NA	45	11	0.9461	NA	3	47.6166	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_60975	23755	No terminal repeats	NA	40	11	0.9460	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_58185	16515	No terminal repeats	NA	27	11	0.9460	NA	0	2.6874	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Maveriviricetes;Priklausovirales;Lavidaviridae
contig_99257	12747	No terminal repeats	NA	34	11	0.9460	NA	0	10.9659	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_97822	4219	No terminal repeats	NA	4	11	0.9457	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_128123	2390	No terminal repeats	NA	4	11	0.9457	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_120298	6348	No terminal repeats	NA	11	11	0.9456	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_105039	3570	No terminal repeats	NA	6	11	0.9455	NA	0	5.1548	Unclassified
contig_81924	8981	No terminal repeats	NA	16	11	0.9455	NA	0	6.5650	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_117797	5816	No terminal repeats	NA	10	11	0.9455	NA	0	3.4366	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Maveriviricetes;Priklausovirales;Lavidaviridae
contig_98313	2522	No terminal repeats	NA	5	11	0.9454	NA	0	4.5080	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_60652	168999	No terminal repeats	NA	181	11	0.9453	NA	2	46.9060	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes
contig_82386	10274	No terminal repeats	NA	18	11	0.9450	NA	0	1.7173	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_95076	3581	No terminal repeats	NA	6	11	0.9448	NA	0	1.7183	Unclassified
contig_114900	32128	No terminal repeats	NA	58	11	0.9447	NA	1	12.0280	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Maveriviricetes;Priklausovirales;Lavidaviridae
contig_78031	19008	No terminal repeats	NA	27	11	0.9447	NA	1	13.4126	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes
contig_75192	9004	No terminal repeats	NA	13	11	0.9445	NA	2	10.2641	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_117914	6521	No terminal repeats	NA	16	11	0.9443	NA	0	3.4366	Unclassified
contig_126901	32829	No terminal repeats	NA	54	11	0.9442	NA	0	1.7183	Unclassified
contig_77574	9779	No terminal repeats	NA	14	11	0.9442	NA	0	4.8005	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_105120	16457	No terminal repeats	NA	26	11	0.9442	NA	1	8.0146	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Polintoviricetes;Orthopolintovirales;Adintoviridae
contig_135828	6176	No terminal repeats	NA	5	11	0.9441	NA	0	3.1061	Unclassified
contig_71245	12865	No terminal repeats	NA	10	11	0.9439	NA	0	3.4366	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_99340	2636	No terminal repeats	NA	6	11	0.9439	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Zobellviridae
contig_71544	17836	No terminal repeats	NA	27	11	0.9439	NA	3	24.5104	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_99164	4574	No terminal repeats	NA	7	11	0.9439	NA	0	3.0277	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
contig_59795	38362	No terminal repeats	NA	53	11	0.9438	NA	1	9.6378	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Maveriviricetes;Priklausovirales;Lavidaviridae
contig_132071	8279	No terminal repeats	NA	18	11	0.9438	NA	0	20.5662	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_87987	5393	No terminal repeats	NA	4	11	0.9437	NA	0	1.1806	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_88394	9608	No terminal repeats	NA	19	11	0.9436	NA	0	1.5584	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_102998	3255	No terminal repeats	NA	6	11	0.9436	NA	0	6.5384	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_118543	2767	DTR	NA	16	11	0.9435	NA	0	0.0000	Unclassified
contig_65477	3281	No terminal repeats	NA	3	11	0.9435	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_60052	5154	No terminal repeats	NA	9	11	0.9432	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_83454	3923	No terminal repeats	NA	2	11	0.9432	NA	0	2.9324	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_133048	10025	No terminal repeats	NA	3	11	0.9431	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_60978	27130	No terminal repeats	NA	49	11	0.9430	NA	2	6.8655	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_108387	11314	No terminal repeats	NA	18	11	0.9430	NA	0	3.4366	Unclassified
contig_80416	47840	No terminal repeats	NA	120	11	0.9428	NA	0	40.4709	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_81336	4149	No terminal repeats	NA	8	11	0.9428	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_119946	14297	No terminal repeats	NA	27	11	0.9427	NA	0	1.7082	Unclassified
contig_82814	3560	DTR	NA	25	11	0.9427	NA	0	0.0000	Unclassified
contig_103373	7571	No terminal repeats	NA	12	11	0.9426	NA	0	4.5311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_39878	4243	No terminal repeats	NA	10	11	0.9426	NA	1	1.7183	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Polintoviricetes;Orthopolintovirales;Adintoviridae
contig_58013	4585	No terminal repeats	NA	3	11	0.9425	NA	0	1.7183	Unclassified
contig_135931	4025	No terminal repeats	NA	2	11	0.9424	NA	0	2.5355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_103163	8441	No terminal repeats	NA	18	11	0.9424	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_70352	2713	No terminal repeats	NA	4	11	0.9423	NA	0	1.7183	Unclassified
contig_133694	4076	No terminal repeats	NA	7	11	0.9422	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Demerecviridae
contig_73434	7424	No terminal repeats	NA	20	11	0.9422	NA	0	10.1804	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_87137	16761	No terminal repeats	NA	15	11	0.9421	NA	0	3.1528	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_49610	22156	No terminal repeats	NA	13	11	0.9418	NA	0	6.8710	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_83915	2163	No terminal repeats	NA	4	11	0.9417	NA	1	3.0351	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_112407	17002	No terminal repeats	NA	23	11	0.9415	NA	0	20.5666	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_54682	20172	No terminal repeats	NA	22	11	0.9415	NA	1	5.1336	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Maveriviricetes;Priklausovirales;Lavidaviridae
contig_126319	14663	No terminal repeats	NA	6	11	0.9414	NA	0	1.7183	Unclassified
contig_9823	2222	No terminal repeats	NA	8	11	0.9412	NA	2	2.8870	Viruses;Varidnaviria;Bamfordvirae
contig_127191	5615	No terminal repeats	NA	13	11	0.9412	NA	0	1.3997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_32057	17341	No terminal repeats	NA	34	11	0.9411	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_123583	6074	No terminal repeats	NA	16	11	0.9411	NA	0	3.3858	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_78380	7136	No terminal repeats	NA	11	11	0.9410	NA	0	1.4249	Unclassified
contig_1928	3452	No terminal repeats	NA	7	11	0.9410	NA	1	1.7183	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Polintoviricetes;Orthopolintovirales;Adintoviridae
contig_129955	3368	No terminal repeats	NA	2	11	0.9409	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
contig_127397	7105	No terminal repeats	NA	14	11	0.9407	NA	0	1.7027	Unclassified
contig_110215	24639	No terminal repeats	NA	48	11	0.9406	NA	1	8.0988	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_121736	10692	No terminal repeats	NA	20	15	0.9404	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_62738	8400	No terminal repeats	NA	16	11	0.9401	NA	0	1.0942	Unclassified
contig_10698	10183	No terminal repeats	NA	13	11	0.9401	NA	0	4.0040	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_111916	8409	No terminal repeats	NA	14	11	0.9400	NA	0	3.1431	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Maveriviricetes;Priklausovirales;Lavidaviridae
contig_92334	6550	No terminal repeats	NA	21	11	0.9400	NA	0	1.3520	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_53120	36061	No terminal repeats	NA	70	11	0.9400	NA	5	19.6495	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_53405	3060	No terminal repeats	NA	3	11	0.9399	NA	0	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_134348	5609	No terminal repeats	NA	17	11	0.9399	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_82840	21739	No terminal repeats	NA	19	11	0.9396	NA	0	8.3970	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_132393	4109	No terminal repeats	NA	6	11	0.9395	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_65579	697	No terminal repeats	NA	2	11	0.9394	NA	1	3.3476	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_58208	3671	No terminal repeats	NA	8	11	0.9392	NA	0	6.8479	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_124609	2908	No terminal repeats	NA	6	11	0.9390	NA	0	1.5257	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_90079	2968	No terminal repeats	NA	6	11	0.9389	NA	0	1.6641	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_83010	43755	No terminal repeats	NA	77	11	0.9389	NA	0	13.3994	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_51298	2505	No terminal repeats	NA	4	11	0.9386	NA	1	1.3404	Unclassified
contig_108557	12058	No terminal repeats	NA	9	11	0.9385	NA	0	5.8999	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_104195	8770	No terminal repeats	NA	16	11	0.9385	NA	0	2.4914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_59173	5311	No terminal repeats	NA	8	11	0.9383	NA	0	1.4249	Unclassified
contig_94769	10815	No terminal repeats	NA	11	11	0.9381	NA	1	11.4940	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_125236	16160	No terminal repeats	NA	34	11	0.9380	NA	13	24.2882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_58063	13044	No terminal repeats	NA	14	11	0.9379	NA	0	2.7915	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_121152	7442	No terminal repeats	NA	7	11	0.9379	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
