contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
contig_85741	59296	NA	187145.25792502283	31.684479028453996	medium	5.36852754066194	23	GCA_902985645.1	50.51	18.34	26.803812740450507	60.36196631083377	9	1.02
contig_85783	33876	NA	33599.0	100.0	high	1.23216766544234	1	DTR_316489	92.31	98.99	64.59287436752302	96.06647750341425	16	1.01
contig_85826	9895	NA	51471.474766714964	19.224240309505948	high	1.95198106079857	75	DTR_309331	91.4	85.36	14.642446328228223	28.210601999031937	7	1.0
contig_85827	7289	NA	50624.90347742911	14.398052142953258	medium	5.9815914629818	33	GCA_012942865.1	55.03	48.81	11.355839151745524	21.251607882364713	3	1.0
contig_8584	3361	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.27
contig_85878	18860	NA	59207.0	31.854341547452158	high	2.7709732648492	1	DTR_893684	78.34	26.31	26.536189347606292	42.969491046720314	5	1.0
contig_85909	11895	NA	60999.74994770668	19.500079935077174	low	15.7472323702244	109	GCA_009654175.1	40.12	22.07	6.539523778571238	32.59536750923168	5	1.0
contig_85913	7894	NA	20706.82637995073	38.1226937201894	low	29.17924392698	10	156327	26.7	15.74	NA	NA	0	1.01
contig_85914	7372	NA	118488.40042821402	6.221706068575306	low	23.3177068073054	8	GCA_002826725.1	28.5	22.07	3.406642512077295	51.57140096618357	2	1.0
contig_85915	12018	NA	36522.77756274877	32.9054929608029	low	11.4453806865935	22	562211	37.0	33.0	11.916964779011787	58.4274937504549	3	1.08
contig_85918	19267	NA	181663.92004824348	10.605848423222051	low	26.8672114679771	45	GCA_000905255.1	41.1	3.6	8.688265929278536	13.844529374552964	5	1.0
contig_85939	16502	NA	37760.0	43.702330508474574	high	3.64666312621703	1	DTR_073925	59.73	29.28	20.038788340944837	47.014012190700896	5	1.0
contig_85940	18580	NA	64494.12752046345	28.808824484221017	low	16.0886513846799	395	DTR_073925	48.83	8.4	21.035752662224333	55.7476953630596	4	1.0
contig_85941	1438	NA	37760.0	3.8082627118644066	high	2.64972286061917	1	DTR_073925	79.11	80.12	1.6524935732647816	4.0944473007712086	2	1.0
contig_85942	8158	NA	45407.30595169581	17.966271790443727	high	3.81737136738708	14	DTR_236917	62.86	43.02	9.285356858623823	24.70558854063407	4	1.0
contig_85943	1714	NA	45015.48320556667	3.8075788105458894	high	4.90119268422954	147	DTR_891002	61.7	58.17	1.53	4.76	1	1.0
contig_85957	5368	NA	169206.9563954052	3.1724464019410537	low	15.1657311952622	45	801210	40.3	24.4	NA	NA	0	1.0
contig_85958	17532	NA	176615.88928683192	9.926626687323283	medium	9.52095613801761	2	GCA_000906035.1	45.91	21.12	5.003821448013065	57.42975503538377	2	1.02
contig_85959	22293	NA	205621.99999999997	10.841738724455556	medium	8.49620178479239	1	GCA_000906035.1	35.08	30.63	6.360653238976592	59.276341861731076	2	1.0
contig_85960	10748	NA	205622.0	5.227067142620926	low	14.6579797588075	1	GCA_000906035.1	47.79	15.49	8.065915492957746	32.02633802816901	2	1.02
contig_85987	3426	NA	190162.7489649555	1.8016146793457255	high	1.6100530139407	4	3300025652|Ga0208134_1000001	88.5	100.0	NA	NA	0	1.0
contig_85991	2528	NA	190604.40557322977	1.3263072238006315	high	3.28701941377998	9	3300025652|Ga0208134_1000001	72.59	66.87	0.8709994891878086	4.170645326068449	3	1.0
contig_85992	3235	NA	193029.3653804874	1.6759108095410098	high	3.1931553463185	3	GCA_000888835.1	68.22	96.62	NA	NA	0	1.0
contig_85994	4086	NA	161479.62322575873	2.5303502190412677	low	19.4362889019378	7	GCA_001399265.1	36.6	19.18	NA	NA	0	1.0
contig_85996	3903	NA	34094.0	11.44776206957236	low	12.682199503915	1	GCA_012950485.1	24.9	76.87	1.24	10.26	1	1.0
contig_86001	2751	NA	390929.153174941	0.7037080702878472	low	10.8990753492032	3	3300023174|Ga0214921_10000002	44.46	77.91	1.37	9.29	1	1.0
contig_86017	4953	NA	54150.140557828476	9.146790661993851	medium	7.02632877950927	55	GCA_012944665.1	58.02	29.77	7.390782608695653	15.436463768115942	2	1.0
contig_86021	4565	NA	NA	NA	NA	NA	0	NA	NA	NA	2.31	5.89	1	1.0
contig_86028	2920	NA	NA	NA	NA	NA	0	NA	NA	NA	1.7899999999999998	5.59	1	19.73
contig_86057	3688	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.05
contig_86059	17300	NA	37966.0021022638	45.56708381725673	medium	5.6581529369062	6	DTR_292522	56.53	32.98	24.664436371560154	46.78868258959923	7	1.0
contig_86063	7655	NA	62189.385039976085	12.309174620522898	high	3.16996526820663	41	GCA_012936335.1	80.18	50.6	10.872605461238754	18.195396805529235	5	1.0
contig_86071	3902	NA	240743.18906122452	1.6208142856359955	low	10.3521671826625	3	GCA_902985645.1	49.3	32.75	NA	NA	0	1.0
contig_86104	45549	NA	64141.55205604278	71.01324888459543	high	3.3811723832475	24	DTR_288116	53.05	22.2	45.060661112045835	76.56521142467018	10	1.0
contig_86112	28634	NA	61152.178436216054	46.8241700168806	high	3.34681256916013	41	GCA_012955285.1	63.26	37.53	38.545100528221816	70.56624379496118	10	1.0
contig_86153	6179	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_86155	19043	NA	56267.429077187946	33.843735731868456	low	22.3998188181985	44	DTR_288190	54.6	3.06	10.34	55.99	1	1.5
contig_86156	5932	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_86166	14616	NA	61134.831461154245	23.907811063954874	high	4.29744940965754	34	GCA_012942555.1	60.3	33.29	14.342021788879572	28.441252670698038	6	1.0
contig_86167	30379	NA	61205.2671085747	49.6346171418701	high	2.39388814929419	14	GCA_023617475.1	70.67	59.06	38.08242189073643	75.01193426367512	13	1.0
contig_86168	10444	NA	60025.75594570689	17.39919778677434	high	3.34701468634999	58	GCA_012936165.1	63.58	49.11	11.583537493725357	26.919763231192327	6	1.0
contig_86169	31178	NA	62542.55418687451	49.85085819623141	high	3.39357354648824	25	GCA_023617475.1	61.05	57.55	37.03372285416128	69.34790453286054	11	1.0
contig_86170	14158	NA	61884.845411025715	22.877975869480867	medium	5.99137900149934	37	GCA_012936385.1	53.81	31.74	12.907610874961382	26.36357441912493	4	1.0
contig_86185	19796	NA	62754.61778569546	31.545088948836494	high	2.27452576363924	41	GCA_012949045.1	79.51	67.64	24.56128484252457	48.81362380112888	13	1.0
contig_86188	3122	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_86190	4649	NA	57774.99999999999	8.046733016010386	low	10.7959242051495	1	DTR_343975	27.7	58.31	5.71	10.17	1	1.0
contig_86191	13399	NA	53258.19014475342	25.158571786953534	high	2.69618353344768	50	DTR_269763	84.0	68.08	18.141835493956997	37.173521234076915	9	1.0
contig_86192	2667	NA	56931.75346820048	4.684556223074469	low	16.0119781574775	8	DTR_291858	32.5	71.77	3.28	5.83	1	1.0
contig_86193	3464	NA	56327.367318633005	6.149763720368508	high	3.10231074363737	21	DTR_321439	90.95	28.48	2.77	10.85	1	1.22
contig_86224	15718	NA	180439.3999916208	8.71095780673728	low	21.3127034147854	115	GCA_015645005.1	67.6	6.17	6.922111164767106	12.605668068331452	7	1.0
contig_86228	4963	NA	65938.53572902811	7.526706417011228	medium	8.16402444995913	3	DTR_890962	50.07	43.64	3.3200000000000003	15.369999999999997	1	1.0
contig_86229	20121	NA	65247.38446907614	30.838017743893328	high	3.64666312621703	23	DTR_316486	61.27	31.91	8.36617995264404	39.93311760063142	2	1.0
contig_86270	39876	NA	37621.17991410548	100.0	high	2.41210304601426	2	GCA_002578865.1	72.63	40.4	56.1465135549806	99.84513391816198	18	1.0
contig_86271	5143	NA	38355.54528454749	13.408752142214986	high	3.896834889588	16	GCA_002578865.1	75.04	18.1	4.288270559640887	12.90712487934597	3	1.0
contig_86272	3112	NA	44013.97918871876	7.070480918475187	high	4.97446883422306	22	DTR_316208	81.6	23.36	2.08	9.64	1	1.0
contig_86275	6203	NA	45645.661263730864	13.589462455501288	medium	7.16312228715536	17	GCA_002578865.1	74.77	32.4	NA	NA	0	1.0
contig_86323	18350	NA	43315.04518430439	42.36403291724902	medium	8.09634270615345	8	DTR_287822	48.77	23.77	21.09673251432843	42.0705486005135	6	1.0
contig_86349	9492	NA	42904.70176807535	22.123449432907687	low	23.7881428775411	228	DTR_696488	48.8	5.11	14.34	24.93	1	1.0
contig_86358	2588	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_86379	805	NA	174784.4453245344	0.46056729962743576	low	11.4280975286117	10	GCA_000873685.1	40.7	100.0	0.43	1.8099999999999998	1	1.01
contig_86380	4084	NA	190203.23200348497	2.1471769732730785	low	27.3188716901985	8	GCA_001399225.1	27.5	21.13	2.03	2.23	1	1.04
contig_86382	8762	NA	23148.0	37.85208225332642	medium	6.55942526940497	1	875400	24.5	71.8	1.88	19.09	1	1.04
contig_86391	8274	NA	171532.22314212983	4.823583492615407	low	11.9600418915653	24	GCA_020474765.1	41.94	24.93	3.8006984128573906	7.500272711147456	6	1.0
contig_86393	3851	NA	141460.0	2.7223243319666337	medium	7.02632877950927	2	GCA_020474765.1	61.96	32.47	2.0	2.26	1	1.0
contig_86463	3218	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_86464	7451	NA	168002.1460887167	4.43506239263477	low	13.0126738159548	165	399918	44.93	26.71	3.1263744427934617	8.907265973254086	2	1.0
contig_86485	20336	NA	190858.35597026566	10.655022095636305	high	2.51081349894756	8	GCA_003051685.1	76.12	66.39	9.360104912706282	13.127673856087904	13	1.01
contig_86486	16932	NA	190485.32434635537	8.888873753451426	high	2.19323038602597	9	GCA_003051685.1	76.42	80.68	7.725814710864473	11.317469540435297	13	1.0
contig_86487	15993	NA	191158.1153708805	8.366372502140836	high	2.51829910415363	13	GCA_001399285.1	69.3	54.13	7.32970101604643	10.76600095798405	5	1.11
contig_86488	15142	NA	190005.0509791911	7.9692618285491355	high	2.51081349894756	12	GCA_001399225.1	73.94	65.71	6.941443951065577	10.191653808082778	5	1.05
contig_86489	84118	NA	191427.78786215608	43.94241867360028	high	1.48997035115353	13	GCA_003051685.1	78.97	80.92	38.956801037006194	50.2585339796991	63	1.0
contig_86512	7717	NA	NA	NA	NA	NA	0	NA	NA	NA	5.623812015909567	10.788118065731632	3	1.0
contig_86517	7265	NA	36898.0	19.689414060382678	high	3.24930290787003	1	GCA_002584865.1	78.46	48.79	12.23	23.05	1	1.0
contig_86541	4349	NA	43756.94245492436	9.938994262407766	low	18.451911776551	487	DTR_891656	50.22	16.7	6.427174677608441	12.5036694021102	2	1.0
contig_86548	12480	NA	149074.4611708633	8.371655280172982	low	10.7181110029211	9	DTR_308960	41.62	30.6	7.796515837104072	21.99570135746606	2	1.0
contig_86575	32272	NA	24854.52166632439	100.0	low	16.7308326916731	14	DTR_891487	27.6	15.81	NA	NA	0	1.33
contig_86605	8597	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_86707	19943	NA	49173.820135566464	40.55613321279389	low	27.441312952095	8	DTR_705499	26.1	11.69	23.85519383297026	35.676496323131175	3	1.0
contig_86709	4901	NA	62201.3178572705	7.87925428082733	high	2.60922330097087	41	GCA_003505035.1	84.64	54.33	NA	NA	0	1.0
contig_86721	56697	NA	324783.7795221371	17.456844699393482	low	21.8799554709198	13	GCA_902983925.1	40.43	11.79	22.81	54.169999999999995	1	1.0
contig_86763	17726	NA	55245.15979975766	32.0860688325455	high	2.51829910415363	3	DTR_632564	71.86	55.5	21.058721299042833	48.738310267116496	9	1.0
contig_86821	20916	NA	191651.00634494977	10.913587358030151	medium	5.6581529369062	12	GCA_003051685.1	52.57	35.45	9.57717690108703	13.849243743662178	8	1.02
contig_86850	4312	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_86854	36119	NA	6093.359190773739	100.0	high	3.60993955104166	13	DTR_023988	35.54	44.62	100.0	100.0	1	1.19
contig_86990	19674	NA	293611.0442337586	6.7007016208615555	low	14.1695212703127	2	DTR_315631	54.9	10.65	9.699213483146067	55.68910112359551	2	1.0
contig_86991	31196	NA	293815.91844522965	10.617532285207092	low	12.5893824485374	2	GCA_902983925.1	45.01	16.41	14.707810503672755	93.00092487611613	4	1.0
contig_87005	3086	NA	62381.116372174554	4.947009895732689	high	3.52719593630501	9	GCA_012955285.1	59.29	81.73	NA	NA	0	1.0
contig_87007	22174	NA	64711.21807888755	34.266083467890105	high	3.72516476874814	14	GCA_012942555.1	61.73	34.45	29.201199154451107	61.88191269567565	6	1.0
contig_87011	3530	NA	39100.06857408374	9.02811715869918	medium	5.70526590293573	11	GCA_012949065.1	38.57	74.12	6.59	10.43	1	1.0
contig_87023	5629	NA	80649.55224216932	6.97957997720508	low	10.4596183917162	2	DTR_287812	64.69	18.4	NA	NA	0	1.0
contig_87115	2846	NA	45399.11694399129	6.2688443995752134	high	4.26070208738283	12	GCA_016456155.1	90.3	18.6	1.4591653290529694	7.842295345104334	2	1.0
contig_87116	2851	NA	35500.93010447882	8.03077550816145	high	3.83955138475624	2	DTR_259664	89.97	40.18	NA	NA	0	1.0
contig_87131	9239	NA	NA	NA	NA	NA	0	NA	NA	NA	0.76	8.03	1	1.02
contig_87137	16761	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_87138	9202	NA	58253.06021120906	15.796595005714996	medium	5.0442578302315	13	GCA_012942095.1	56.2	39.55	NA	NA	0	1.0
contig_87139	7423	NA	58114.050692655	12.773158834268266	medium	8.51611620017901	7	DTR_891271	26.3	87.59	NA	NA	0	1.0
contig_87140	7017	NA	62888.629499930845	11.157819872680985	low	16.354663036079	11	GCA_012941155.1	41.3	17.79	10.2	15.9	1	1.0
contig_87141	7053	NA	51451.253781130814	13.708120758345078	medium	9.11455548855628	16	GCA_003498425.1	30.14	88.46	9.72	16.15	1	1.0
contig_87143	15166	NA	58904.76408350289	25.746644156830524	high	2.9270941310035	27	GCA_012942095.1	69.21	33.47	18.71760276766978	41.19163880158648	6	1.0
contig_87151	21927	NA	176597.56303083617	12.416366128546898	medium	5.94766695205479	43	GCA_020474765.1	56.07	24.64	11.159468595128281	19.525518540399656	15	1.0
contig_87152	2167	NA	172879.0	1.2534778660218997	low	15.760181986278	1	GCA_000901695.1	35.1	36.11	0.9299999999999999	1.4	1	1.0
contig_87153	20469	NA	163139.60124134208	12.546922907895915	low	14.353007412968	35	DTR_893586	37.38	13.36	9.310399515214858	18.41398538292241	10	1.0
contig_87154	3777	NA	182833.0	2.065819627747726	low	15.1657311952622	1	GCA_000902535.1	39.4	24.29	1.3	1.7799999999999998	1	1.0
contig_87156	3452	NA	174257.90898866378	1.9809717791486683	medium	6.50440235702245	21	GCA_000901695.1	50.33	46.47	1.48	2.23	1	1.0
contig_87157	11681	NA	168359.22565954036	6.938140725131136	medium	5.08558533193814	5	DTR_232437	64.42	25.25	6.6452872519138255	7.967894215504862	4	1.0
contig_87169	8301	NA	58299.15315673186	14.238628780221784	high	2.99964695354049	38	DTR_283833	82.14	46.45	10.96338420758013	19.326454930048683	7	1.0
contig_87189	10702	NA	178388.00643750498	5.99928224644926	medium	5.93639422692371	129	GCA_020474765.1	56.08	33.34	4.987973978956896	11.745897952257042	3	1.0
contig_87192	132753	NA	171014.40688757203	77.62679321355319	high	2.3383008728132	51	GCA_020474765.1	58.83	28.91	62.36081658278917	85.62580239630843	59	1.0
contig_87193	3843	NA	183149.38253389663	2.0982871723789467	high	3.896834889588	104	GCA_015502395.1	74.62	20.29	1.71	2.444734848484848	2	1.0
contig_87194	7605	NA	170062.6682064011	4.471880913199591	low	13.7527995520717	52	GCA_020474765.1	64.8	13.07	3.85	9.81	1	1.0
contig_87197	3775	NA	157406.0	2.3982567373543575	low	25.0788091068301	1	GCA_014131295.1	30.1	12.22	1.91	4.87	1	1.0
contig_87201	7245	NA	181854.40012019651	3.983956393252747	low	15.8221246969266	31	GCA_902991775.1	56.72	14.09	3.350019183971605	5.92186853800699	7	1.0
contig_87202	2633	NA	NA	NA	NA	NA	0	NA	NA	NA	1.17	1.684782608695652	2	1.0
contig_87203	7806	NA	177282.41373306545	4.403144020677376	medium	8.23376929421468	40	GCA_000908735.1	54.3	18.21	3.642399213372665	9.067699115044247	2	1.0
contig_87205	6043	NA	45868.04642839632	13.174749025846577	low	24.9335613192971	6	999496	26.6	14.76	3.46	18.25	1	1.03
contig_87207	5297	NA	53700.67435870846	9.863935720093995	high	2.09493752870382	199	GCA_012951155.1	75.88	79.24	6.528989987669782	13.918004072031577	4	1.0
contig_87208	17266	NA	53626.2357424481	32.19692704691002	high	3.56123564525023	89	GCA_012953605.1	66.63	26.61	26.187138356938902	45.66004464001714	7	1.0
contig_87209	9441	NA	54227.33282946624	17.410039379384553	high	3.85070180357236	101	GCA_012955075.1	81.25	29.92	12.622337171335282	24.884504210345423	3	1.0
contig_87211	3124	NA	51163.2364132369	6.105946806742199	high	3.76866434439809	67	DTR_321439	74.09	36.62	2.174649406688242	7.96554476806904	2	1.0
contig_87212	2774	NA	50035.27112075598	5.544089075294868	medium	7.80727581216628	194	DTR_287822	59.11	47.13	2.22	8.69	1	1.0
contig_87213	2806	NA	386442.0	0.7261115510218868	low	15.5486016037551	1	GCA_003341815.1	45.9	26.19	NA	NA	0	1.0
contig_87233	4901	NA	NA	NA	NA	NA	0	NA	NA	NA	1.99	3.27	1	1.01
contig_8725	2425	NA	23520.0	10.310374149659864	low	28.6070582969958	1	892393	27.3	38.82	0.2	2.2199999999999998	1	1.03
contig_87258	8419	NA	37848.0	22.24424011836821	high	2.49623412954594	1	DTR_587553	70.83	67.98	11.95	23.04	1	1.02
contig_87275	5435	NA	44418.43410091092	12.23591085550794	low	14.6384327283204	371	DTR_332486	65.1	15.27	7.0227216201543206	16.719450326402985	3	1.0
contig_87276	4444	NA	41950.02825079018	10.59355663226828	medium	7.02632877950927	194	DTR_264287	59.38	27.52	5.739897283789945	13.668146454777437	3	1.0
contig_87277	9592	NA	39829.436618815555	24.082690628540572	low	20.6566983698812	78	DTR_233196	37.43	17.1	11.997408918964743	29.832047918173746	4	1.18
contig_87280	4473	NA	43574.325499686965	10.265219136971227	low	10.4596183917162	429	DTR_351951	64.6	19.46	6.070946666666666	14.111573333333332	2	1.0
contig_87282	2140	NA	45164.1164137186	4.73827491807185	low	16.0955816050496	18	GCA_902986835.1	47.1	22.11	3.5099999999999993	5.71	1	1.0
contig_87287	17559	NA	62668.843544946736	28.01870755346954	medium	6.39987964495261	15	GCA_012955225.1	50.68	46.96	22.85251592403521	44.701359565979374	5	1.0
contig_87288	11848	NA	61799.0	19.171831259405494	medium	7.72496529642426	1	GCA_012955285.1	57.76	17.54	15.843801884220813	28.46421330124263	3	1.0
contig_87289	7435	NA	60907.60090819041	12.20701503447363	low	26.2236590521136	7	GCA_012953945.1	25.5	28.75	10.25	17.03	1	1.0
contig_87290	61623	NA	63292.58025614237	97.36212325459691	high	2.80551446416831	40	GCA_012943555.1	72.51	45.06	80.17022184800838	100.00000000000001	26	1.0
contig_87291	18785	NA	64574.205115501136	29.090563277395468	medium	5.60693372990055	24	GCA_012955285.1	56.27	38.34	24.263228556153145	50.84242471374392	6	1.0
contig_87292	7416	NA	60451.17207505139	12.267752212964343	high	2.93010461608517	59	GCA_012953965.1	72.63	73.53	8.649905668266248	18.66316444240729	7	1.0
contig_87315	11558	NA	181019.92762598678	6.384932394780585	medium	5.0442578302315	76	GCA_020474765.1	53.32	42.28	5.0128887638723905	11.5309206209801	10	1.0
contig_87316	10000	NA	172960.2658603535	5.781674739141478	low	14.6579797588075	35	GCA_015645005.1	48.66	15.99	4.494636102120033	8.865654517362417	8	1.0
contig_87317	5936	NA	181680.6714816025	3.2672710594869723	medium	7.16312228715536	84	GCA_020474765.1	73.21	31.18	3.77	15.21	1	1.0
contig_87348	14630	NA	231954.6778011664	6.307266634450444	low	21.9565771667288	3	DTR_264211	53.1	6.22	6.28	10.78	1	1.01
contig_87349	12201	NA	33427.49417564805	36.499894176598005	medium	7.52355836258882	147	DTR_249763	48.07	38.48	21.142955378589075	36.530791069033434	5	1.0
contig_87353	21175	NA	25774.747250865923	82.15405487356858	high	3.34439622159816	6	754981	62.55	33.9	8.698076109936576	59.30414376321353	2	1.33
contig_87374	2602	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.15
contig_87382	7551	NA	52960.00609778011	14.257928871946467	medium	5.93639422692371	12	GCA_012940155.1	54.94	35.44	9.049978788798738	21.811912082712645	7	1.0
contig_87383	7787	NA	53298.61624285591	14.610135401111396	high	4.01284809022731	203	GCA_003505455.1	61.38	75.34	9.563643507153785	22.14983085946021	6	1.0
contig_87395	5671	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_87400	4340	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_87401	3497	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_87428	9789	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
contig_87450	35377	NA	60132.00646581431	58.832229421967156	high	2.41249897360791	22	DTR_892752	53.69	84.64	44.59478168485384	76.07311953209569	4	1.0
contig_87462	2521	NA	147752.99192420632	1.706226024372631	medium	6.27705627705628	90	GCA_023617475.1	64.96	40.86	0.9937499999999999	3.5787499999999994	2	1.0
contig_87470	9356	NA	62562.779431842646	14.954578560872037	medium	6.19105080147641	7	DTR_286093	41.8	84.34	13.35	21.83	1	1.0
contig_87471	8538	NA	62613.74606832191	13.63598336806687	medium	5.74120480755194	6	DTR_289122	44.3	91.79	12.18	19.920000000000005	1	1.0
contig_87472	6501	NA	47374.196351563485	13.722660225740057	low	11.9081075052972	3	DTR_286093	52.6	17.54	NA	NA	0	1.0
contig_87473	20285	NA	62521.38623261078	32.44489801382469	high	2.8861233883944	9	DTR_286093	63.08	45.17	27.33828125	39.548515625	2	1.0
contig_87474	18053	NA	61753.36899313501	29.234032562671867	medium	7.47682612198281	2	DTR_226559	44.5	67.35	20.02954864162734	45.81268259726583	3	1.0
contig_87479	8526	NA	56086.36846010452	15.201554734399917	low	12.5453716678203	11	DTR_289513	27.59	30.51	4.333959999999999	18.18235	2	1.0
contig_87480	10707	NA	66376.40658038031	16.130731613248855	medium	5.44821583986075	4	DTR_289513	32.34	59.23	5.552242152466368	25.681910313901348	2	1.0
