contig_id	contig_length	total_genes	viral_genes	host_genes	provirus	proviral_length	host_length	region_types	region_lengths	region_coords_bp	region_coords_genes	region_viral_genes	region_host_genes
contig_84696	5206	9	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84706	18064	27	2	2	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84707	6228	14	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84714	8944	9	7	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84762	12941	19	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84764	6170	10	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84765	15278	20	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84769	3457	7	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84771	2784	6	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84788	11088	9	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84790	17225	29	8	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84791	4701	9	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84793	2701	7	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84855	339797	633	42	7	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84858	5546	11	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84859	5793	9	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84860	23234	56	21	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84864	36722	64	19	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84865	11908	23	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84867	14079	35	11	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84878	3439	5	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84881	3206	7	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84887	22452	44	7	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84895	10616	14	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84921	4395	6	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84945	16979	30	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84947	63921	96	21	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84964	3894	11	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84965	4422	12	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84967	8651	17	6	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84981	7780	13	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_84982	9451	13	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85007	12888	23	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85008	14672	25	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85036	12491	25	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85082	4406	7	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85122	2955	8	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85123	3258	6	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85124	16200	28	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85126	2997	6	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85127	2707	8	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85129	3063	2	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85130	3959	4	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85131	1701	1	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85132	2152	1	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85134	16475	26	6	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85135	4046	5	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85147	35422	64	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85173	2074	4	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85233	11433	26	6	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85235	1350	3	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85236	8036	19	5	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85239	4985	10	4	1	Yes	4042	943	host,viral	943,4042	1-943,944-4985	1-1,2-10	0,4	1,0
contig_85241	4597	10	3	1	Yes	3136	1461	viral,host	3136,1461	1-3136,3137-4597	1-8,9-10	3,0	0,1
contig_85249	3720	4	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85257	19344	26	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85297	13225	9	0	3	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85299	4633	14	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85377	5631	13	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85390	18188	35	8	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85395	4980	4	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85407	5571	8	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85408	33864	59	12	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85423	8630	12	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85445	4107	8	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85446	3774	7	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85502	6035	12	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85510	13784	22	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85526	11076	18	11	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85547	9758	13	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85565	19899	36	9	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85566	34605	50	12	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85569	2850	6	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85573	3693	9	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85574	4125	7	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85575	4061	7	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85576	4175	8	7	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85577	7469	6	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85578	3823	8	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85579	2604	10	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85596	9594	14	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85597	74338	102	24	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85598	7944	14	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85606	3399	7	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85626	30300	33	8	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85627	18672	25	11	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85641	5492	12	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85642	26632	32	13	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85644	10367	6	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85653	15740	36	10	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85693	3072	5	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85703	18014	42	7	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85711	9038	11	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85737	2279	5	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85738	84163	109	22	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85739	6908	9	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85740	42401	68	18	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85741	59296	104	12	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85783	33876	39	16	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85826	9895	12	7	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85827	7289	12	7	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_8584	3361	3	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85878	18860	30	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85909	11895	17	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85913	7894	11	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85914	7372	12	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85915	12018	15	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85918	19267	34	10	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85939	16502	27	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85940	18580	49	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85941	1438	4	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85942	8158	14	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85943	1714	3	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85957	5368	9	0	2	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85958	17532	15	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85959	22293	10	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85960	10748	12	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85987	3426	3	0	2	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85991	2528	4	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85992	3235	5	0	2	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85994	4086	8	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_85996	3903	3	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86001	2751	4	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86017	4953	8	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86021	4565	12	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86028	2920	1	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86057	3688	2	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86059	17300	34	7	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86063	7655	14	6	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86071	3902	7	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86104	45549	72	23	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86112	28634	62	14	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86153	6179	7	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86155	19043	32	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86156	5932	5	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86166	14616	39	6	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86167	30379	52	15	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86168	10444	24	9	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86169	31178	43	13	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86170	14158	25	6	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86185	19796	33	15	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86188	3122	7	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86190	4649	4	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86191	13399	18	10	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86192	2667	3	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86193	3464	5	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86224	15718	32	7	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86228	4963	8	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86229	20121	26	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86270	39876	66	20	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86271	5143	9	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86272	3112	5	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86275	6203	13	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86323	18350	32	6	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86349	9492	21	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86358	2588	4	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86379	805	1	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86380	4084	6	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86382	8762	6	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86391	8274	16	7	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86393	3851	10	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86463	3218	5	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86464	7451	16	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86485	20336	31	17	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86486	16932	26	16	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86487	15993	14	8	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86488	15142	13	11	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86489	84118	117	70	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86512	7717	14	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86517	7265	26	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86541	4349	9	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86548	12480	17	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86575	32272	54	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86605	8597	4	0	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86707	19943	24	6	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86709	4901	7	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86721	56697	113	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86763	17726	27	10	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86821	20916	34	8	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86850	4312	10	0	2	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86854	36119	41	9	4	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86990	19674	49	3	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_86991	31196	72	4	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87005	3086	5	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87007	22174	56	7	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87011	3530	5	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87023	5629	14	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87115	2846	6	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87116	2851	6	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87131	9239	13	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87137	16761	15	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87138	9202	15	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87139	7423	4	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87140	7017	10	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87141	7053	4	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87143	15166	38	6	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87151	21927	57	19	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87152	2167	3	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87153	20469	48	15	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87154	3777	6	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87156	3452	7	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87157	11681	21	7	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87169	8301	19	9	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87189	10702	25	3	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87192	132753	266	88	5	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87193	3843	11	2	2	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87194	7605	20	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87197	3775	8	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87201	7245	17	9	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87202	2633	7	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87203	7806	16	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87205	6043	16	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87207	5297	9	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87208	17266	31	11	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87209	9441	15	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87211	3124	6	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87212	2774	8	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87213	2806	6	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87233	4901	14	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_8725	2425	7	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87258	8419	13	1	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87275	5435	11	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87276	4444	12	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87277	9592	22	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87280	4473	12	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87282	2140	8	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87287	17559	27	8	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87288	11848	20	8	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87289	7435	11	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87290	61623	99	33	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87291	18785	35	7	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87292	7416	18	8	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87315	11558	22	12	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87316	10000	28	8	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87317	5936	12	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87348	14630	37	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87349	12201	19	8	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87353	21175	25	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87374	2602	2	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87382	7551	16	8	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87383	7787	11	6	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87395	5671	8	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87400	4340	4	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87401	3497	6	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87428	9789	13	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87450	35377	40	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87462	2521	8	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87470	9356	3	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87471	8538	3	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87472	6501	9	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87473	20285	17	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87474	18053	12	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87479	8526	10	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87480	10707	10	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87481	11122	9	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87482	10793	13	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87484	7656	5	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87485	12428	12	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87517	38770	49	20	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87521	16632	15	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87572	7518	9	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87574	8153	9	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87575	37221	58	17	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87582	2575	3	0	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87587	3301	7	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87612	56830	118	37	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87613	16635	38	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87615	10088	28	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87624	8132	14	3	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87625	14072	22	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87635	14566	25	13	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87691	10142	7	2	1	Yes	7295	2847	host,viral	2847,7295	1-2847,2848-10142	1-2,3-7	0,2	1,0
contig_87696	4251	2	1	1	Yes	1411	2840	viral,host	1411,2840	1-1411,1412-4251	1-1,2-2	1,0	0,1
contig_87698	2711	1	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87713	11850	18	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87749	3082	1	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87810	6869	15	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87811	11283	26	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87812	3189	3	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87839	6633	13	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87841	31530	49	8	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87855	23616	36	8	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87867	17205	26	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87901	17136	21	16	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87923	4961	9	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87925	3849	6	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87936	3215	3	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87953	7272	9	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87961	9422	22	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87964	3190	10	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87966	9662	14	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87987	5393	4	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87989	8048	7	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87994	9165	12	6	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_87995	3940	8	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88036	17957	46	10	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88066	10891	10	0	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88100	8946	14	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88109	72007	164	10	8	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88110	15464	35	4	4	Yes	10717	4747	viral,host	10717,4747	1-10717,10718-15464	1-25,26-35	4,0	0,4
contig_88143	2220	2	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88144	131202	208	112	2	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88146	15133	18	13	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88147	27414	39	12	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88154	47021	78	14	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88157	11925	18	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88176	4726	10	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88186	7873	15	1	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88191	40789	55	22	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88193	10296	20	6	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88194	9190	17	8	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88195	8735	22	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88210	5041	12	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88229	8540	16	0	6	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88272	58406	82	25	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88287	5368	8	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88288	4661	4	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88320	8361	7	0	3	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88324	31421	64	23	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88329	6689	11	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88338	16038	21	6	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88394	9608	19	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88431	17337	20	4	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88441	38210	33	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88459	13269	28	1	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88494	11392	14	5	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88501	24291	36	12	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88514	9768	26	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88618	9908	11	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88619	11098	20	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88630	10588	19	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88648	31258	63	13	2	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88689	27897	32	0	1	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88727	6605	11	2	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88728	21979	33	1	0	No	NA	NA	NA	NA	NA	NA	NA	NA
contig_88729	22518	42	3	0	No	NA	NA	NA	NA	NA	NA	NA	NA
