contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
contig_87953	7272	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_87961	9422	No	NA	22	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_87964	3190	No	NA	10	0	0	Low-quality	Genome-fragment	4.76	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contig_87966	9662	No	NA	14	3	0	Low-quality	Genome-fragment	16.72	AAI-based (medium-confidence)	0.0	1.0	
contig_87987	5393	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.11	no viral genes detected
contig_87989	8048	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.45	no viral genes detected
contig_87994	9165	No	NA	12	6	0	Low-quality	Genome-fragment	15.77	AAI-based (medium-confidence)	0.0	1.0	
contig_87995	3940	No	NA	8	4	0	Low-quality	Genome-fragment	3.91	HMM-based (lower-bound)	0.0	1.0	
contig_88036	17957	No	NA	46	10	0	Medium-quality	Genome-fragment	56.78	AAI-based (high-confidence)	0.0	1.0	
contig_88066	10891	No	NA	10	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_88100	8946	No	NA	14	2	0	Low-quality	Genome-fragment	4.92	AAI-based (high-confidence)	0.0	1.0	
contig_88109	72007	No	NA	164	10	8	Low-quality	Genome-fragment	31.82	HMM-based (lower-bound)	0.0	1.0	
contig_88110	15464	Yes	10717	35	4	4	Low-quality	Genome-fragment	5.41	HMM-based (lower-bound)	30.7	1.0	
contig_88143	2220	No	NA	2	1	0	Low-quality	Genome-fragment	1.18	HMM-based (lower-bound)	0.0	1.0	
contig_88144	131202	No	NA	208	112	2	Medium-quality	Genome-fragment	68.62	AAI-based (high-confidence)	0.0	1.08	
contig_88146	15133	No	NA	18	13	0	Low-quality	Genome-fragment	7.95	AAI-based (high-confidence)	0.0	1.0	
contig_88147	27414	No	NA	39	12	0	Low-quality	Genome-fragment	14.26	AAI-based (medium-confidence)	0.0	1.0	
contig_88154	47021	No	NA	78	14	0	High-quality	High-quality	96.8	AAI-based (medium-confidence)	0.0	1.0	
contig_88157	11925	No	NA	18	5	0	Low-quality	Genome-fragment	10.67	HMM-based (lower-bound)	0.0	1.0	
contig_88176	4726	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_88186	7873	No	NA	15	1	1	Low-quality	Genome-fragment	4.23	AAI-based (medium-confidence)	0.0	1.0	
contig_88191	40789	No	NA	55	22	0	High-quality	High-quality	97.21	AAI-based (high-confidence)	0.0	1.0	
contig_88193	10296	No	NA	20	6	0	Low-quality	Genome-fragment	25.05	AAI-based (high-confidence)	0.0	1.0	
contig_88194	9190	No	NA	17	8	0	Low-quality	Genome-fragment	21.92	AAI-based (high-confidence)	0.0	1.0	
contig_88195	8735	No	NA	22	5	0	Low-quality	Genome-fragment	20.08	AAI-based (medium-confidence)	0.0	1.0	
contig_88210	5041	No	NA	12	2	0	Low-quality	Genome-fragment	15.47	AAI-based (high-confidence)	0.0	1.0	
contig_88229	8540	No	NA	16	0	6	Low-quality	Genome-fragment	3.76	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contig_88272	58406	No	NA	82	25	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_88287	5368	No	NA	8	3	0	Low-quality	Genome-fragment	2.59	HMM-based (lower-bound)	0.0	1.0	
contig_88288	4661	No	NA	4	2	0	Low-quality	Genome-fragment	2.25	HMM-based (lower-bound)	0.0	1.01	
contig_88320	8361	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	2.04	no viral genes detected; high kmer_freq may indicate large duplication
contig_88324	31421	No	NA	64	23	0	Medium-quality	Genome-fragment	51.57	AAI-based (high-confidence)	0.0	1.0	
contig_88329	6689	No	NA	11	1	0	Low-quality	Genome-fragment	11.11	AAI-based (medium-confidence)	0.0	1.0	
contig_88338	16038	No	NA	21	6	1	Low-quality	Genome-fragment	7.72	AAI-based (medium-confidence)	0.0	1.02	
contig_88394	9608	No	NA	19	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_88431	17337	No	NA	20	4	0	Low-quality	Genome-fragment	3.93	HMM-based (lower-bound)	0.0	1.09	
contig_88441	38210	No	NA	33	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.94	no viral genes detected; high kmer_freq may indicate large duplication
contig_88459	13269	No	NA	28	1	1	Low-quality	Genome-fragment	6.72	HMM-based (lower-bound)	0.0	1.0	
contig_88494	11392	No	NA	14	5	0	Low-quality	Genome-fragment	15.27	AAI-based (medium-confidence)	0.0	1.0	
contig_88501	24291	No	NA	36	12	0	Low-quality	Genome-fragment	39.48	AAI-based (high-confidence)	0.0	1.0	
contig_88514	9768	No	NA	26	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.67	no viral genes detected; high kmer_freq may indicate large duplication
contig_88618	9908	No	NA	11	3	0	Low-quality	Genome-fragment	15.81	AAI-based (medium-confidence)	0.0	1.0	
contig_88619	11098	No	NA	20	3	0	Low-quality	Genome-fragment	17.5	AAI-based (high-confidence)	0.0	1.0	
contig_88630	10588	No	NA	19	3	0	Low-quality	Genome-fragment	18.47	AAI-based (high-confidence)	0.0	1.0	
contig_88648	31258	No	NA	63	13	2	Low-quality	Genome-fragment	19.5	AAI-based (high-confidence)	0.0	1.0	
contig_88689	27897	No	NA	32	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
contig_88727	6605	No	NA	11	2	0	Low-quality	Genome-fragment	11.0	AAI-based (medium-confidence)	0.0	1.0	
contig_88728	21979	No	NA	33	1	0	Low-quality	Genome-fragment	5.55	HMM-based (lower-bound)	0.0	1.02	
contig_88729	22518	No	NA	42	3	0	Low-quality	Genome-fragment	7.06	HMM-based (lower-bound)	0.0	1.01	
contig_88761	3467	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_88762	5525	No	NA	14	2	0	Low-quality	Genome-fragment	5.56	HMM-based (lower-bound)	0.0	1.0	
contig_88837	5723	No	NA	11	2	0	Low-quality	Genome-fragment	2.53	HMM-based (lower-bound)	0.0	1.0	
contig_88868	13828	No	NA	20	6	1	Low-quality	Genome-fragment	1.1	HMM-based (lower-bound)	0.0	1.06	
contig_88886	9735	No	NA	16	8	0	Low-quality	Genome-fragment	22.57	AAI-based (high-confidence)	0.0	1.0	
contig_88888	7262	No	NA	4	0	0	Low-quality	Genome-fragment	11.77	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_88889	57685	No	NA	95	23	0	High-quality	High-quality	96.06	AAI-based (high-confidence)	0.0	1.0	
contig_88936	39148	No	NA	79	13	0	Medium-quality	Genome-fragment	68.19	AAI-based (high-confidence)	0.0	1.0	
contig_88941	7216	No	NA	17	3	0	Low-quality	Genome-fragment	12.68	AAI-based (medium-confidence)	0.0	1.0	
contig_88942	7121	No	NA	15	3	0	Low-quality	Genome-fragment	11.34	AAI-based (high-confidence)	0.0	1.0	
contig_88970	12287	No	NA	17	5	0	Low-quality	Genome-fragment	19.9	AAI-based (high-confidence)	0.0	1.0	
contig_88971	10494	No	NA	19	1	0	Low-quality	Genome-fragment	16.17	AAI-based (high-confidence)	0.0	1.0	
contig_88994	8968	No	NA	22	2	0	Low-quality	Genome-fragment	20.32	AAI-based (high-confidence)	0.0	1.0	
contig_89000	11411	No	NA	17	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.05	no viral genes detected
contig_89004	14091	No	NA	35	11	0	Low-quality	Genome-fragment	19.55	HMM-based (lower-bound)	0.0	1.0	
contig_89023	4100	No	NA	14	1	0	Low-quality	Genome-fragment	1.85	HMM-based (lower-bound)	0.0	1.0	
contig_89028	18251	No	NA	41	1	3	Low-quality	Genome-fragment	8.13	HMM-based (lower-bound)	0.0	1.05	
contig_89156	6435	No	NA	15	3	0	Low-quality	Genome-fragment	9.89	AAI-based (high-confidence)	0.0	1.0	
contig_89165	10704	No	NA	19	1	0	Low-quality	Genome-fragment	4.55	HMM-based (lower-bound)	0.0	1.0	
contig_89170	2622	No	NA	2	1	0	Low-quality	Genome-fragment	1.59	HMM-based (lower-bound)	0.0	1.0	
contig_89176	5759	No	NA	8	1	0	Low-quality	Genome-fragment	2.88	HMM-based (lower-bound)	0.0	1.43	
contig_89180	14647	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.04	no viral genes detected
contig_89232	11618	No	NA	19	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_89253	24856	No	NA	47	19	0	Low-quality	Genome-fragment	42.24	AAI-based (high-confidence)	0.0	1.0	
contig_89271	7817	No	NA	15	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_89272	15137	No	NA	30	4	0	Low-quality	Genome-fragment	22.74	AAI-based (high-confidence)	0.0	1.0	
contig_89273	9818	No	NA	17	1	5	Low-quality	Genome-fragment	6.2	AAI-based (medium-confidence)	0.0	1.0	
contig_89282	12578	No	NA	37	3	0	Low-quality	Genome-fragment	21.24	AAI-based (high-confidence)	0.0	1.0	
contig_89283	5098	No	NA	12	0	0	Low-quality	Genome-fragment	10.65	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_89284	11213	No	NA	28	2	0	Low-quality	Genome-fragment	23.6	AAI-based (medium-confidence)	0.0	1.0	
contig_89287	17698	No	NA	13	3	0	Low-quality	Genome-fragment	9.03	AAI-based (medium-confidence)	0.0	1.01	
contig_89290	17647	No	NA	9	2	0	Low-quality	Genome-fragment	8.89	AAI-based (medium-confidence)	0.0	1.0	
contig_89292	17808	No	NA	19	1	0	Low-quality	Genome-fragment	5.68	HMM-based (lower-bound)	0.0	1.01	
contig_89294	19888	No	NA	25	3	0	Low-quality	Genome-fragment	9.87	AAI-based (medium-confidence)	0.0	1.0	
contig_89304	12253	No	NA	6	1	0	Low-quality	Genome-fragment	7.33	HMM-based (lower-bound)	0.0	1.0	
contig_89358	47037	No	NA	45	16	0	Medium-quality	Genome-fragment	76.96	AAI-based (high-confidence)	0.0	1.0	
contig_89359	55177	No	NA	48	15	0	High-quality	High-quality	92.24	AAI-based (medium-confidence)	0.0	1.0	
contig_89370	5504	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_89383	2600	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_89452	2736	No	NA	9	2	0	Low-quality	Genome-fragment	4.56	HMM-based (lower-bound)	0.0	1.0	
contig_89453	13877	No	NA	15	8	0	Low-quality	Genome-fragment	41.06	AAI-based (medium-confidence)	0.0	1.0	
contig_89478	10251	No	NA	21	8	0	Low-quality	Genome-fragment	5.7	AAI-based (medium-confidence)	0.0	1.09	
contig_89489	4716	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	3.68	no viral genes detected; high kmer_freq may indicate large duplication
contig_89535	2899	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_89547	13691	No	NA	30	13	1	Low-quality	Genome-fragment	7.63	AAI-based (medium-confidence)	0.0	1.0	
contig_89574	18025	No	NA	33	11	0	Medium-quality	Genome-fragment	55.76	AAI-based (high-confidence)	0.0	1.0	
contig_89575	4659	No	NA	15	2	0	Low-quality	Genome-fragment	14.58	AAI-based (high-confidence)	0.0	1.04	
contig_89625	5089	No	NA	8	1	0	Low-quality	Genome-fragment	2.89	HMM-based (lower-bound)	0.0	1.0	
contig_89681	14341	No	NA	34	1	0	Low-quality	Genome-fragment	10.14	AAI-based (medium-confidence)	0.0	1.0	
contig_89700	5269	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_89710	10056	No	NA	18	1	0	Low-quality	Genome-fragment	3.99	HMM-based (lower-bound)	0.0	1.0	
contig_89719	7766	No	NA	20	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_89726	2410	No	NA	2	2	0	Low-quality	Genome-fragment	0.84	HMM-based (lower-bound)	0.0	1.0	
contig_89790	9449	No	NA	21	1	0	Low-quality	Genome-fragment	17.8	AAI-based (medium-confidence)	0.0	1.0	
contig_89800	10741	No	NA	17	2	0	Low-quality	Genome-fragment	0.85	HMM-based (lower-bound)	0.0	1.02	
contig_89839	7365	No	NA	12	4	0	Low-quality	Genome-fragment	11.95	AAI-based (high-confidence)	0.0	1.0	
contig_89843	27363	No	NA	64	18	0	Low-quality	Genome-fragment	45.47	AAI-based (high-confidence)	0.0	1.0	
contig_89858	2615	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.04	no viral genes detected
contig_89873	12176	No	NA	22	9	0	Low-quality	Genome-fragment	22.74	AAI-based (medium-confidence)	0.0	1.0	
contig_89885	18804	No	NA	27	10	0	Low-quality	Genome-fragment	8.82	HMM-based (lower-bound)	0.0	1.0	
contig_89886	11376	No	NA	23	3	0	Low-quality	Genome-fragment	7.42	HMM-based (lower-bound)	0.0	1.0	
contig_89887	11408	No	NA	21	5	0	Low-quality	Genome-fragment	6.39	AAI-based (medium-confidence)	0.0	1.0	
contig_89910	31221	No	NA	51	16	0	Medium-quality	Genome-fragment	52.46	AAI-based (high-confidence)	0.0	1.0	
contig_89945	3563	No	NA	9	6	0	Low-quality	Genome-fragment	5.42	HMM-based (lower-bound)	0.0	1.0	
contig_89948	8082	No	NA	6	3	0	Low-quality	Genome-fragment	12.65	AAI-based (high-confidence)	0.0	1.0	
contig_89952	3490	No	NA	7	1	0	Low-quality	Genome-fragment	5.49	AAI-based (medium-confidence)	0.0	1.0	
contig_89954	14386	No	NA	25	9	1	Low-quality	Genome-fragment	22.95	AAI-based (high-confidence)	0.0	1.0	
contig_89955	4608	No	NA	3	1	0	Low-quality	Genome-fragment	7.35	HMM-based (lower-bound)	0.0	1.0	
contig_89956	8563	No	NA	9	2	0	Low-quality	Genome-fragment	18.29	AAI-based (medium-confidence)	0.0	1.0	
contig_89958	4614	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
contig_89961	25120	No	NA	33	11	0	Medium-quality	Genome-fragment	51.88	AAI-based (medium-confidence)	0.0	1.0	
contig_89978	2548	No	NA	11	0	0	Low-quality	Genome-fragment	6.97	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contig_90011	2623	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
contig_90042	6008	No	NA	17	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_90072	64143	No	NA	120	26	0	High-quality	High-quality	99.49	AAI-based (high-confidence)	0.0	1.0	
contig_90076	8497	No	NA	16	1	0	Low-quality	Genome-fragment	17.01	AAI-based (medium-confidence)	0.0	1.0	
contig_90079	2968	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_90080	27785	No	NA	37	1	5	Low-quality	Genome-fragment	10.42	AAI-based (medium-confidence)	0.0	1.0	
contig_90101	2616	No	NA	2	1	0	Low-quality	Genome-fragment	1.26	HMM-based (lower-bound)	0.0	1.0	
contig_90127	11332	No	NA	20	8	1	Low-quality	Genome-fragment	5.19	HMM-based (lower-bound)	0.0	1.0	
contig_90132	2576	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_90134	3814	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
contig_90136	14591	No	NA	30	9	0	Low-quality	Genome-fragment	23.08	AAI-based (high-confidence)	0.0	1.0	
contig_90147	15670	No	NA	21	5	0	Low-quality	Genome-fragment	44.17	AAI-based (medium-confidence)	0.0	1.0	
contig_90164	2676	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_90174	4025	No	NA	6	2	0	Low-quality	Genome-fragment	5.74	HMM-based (lower-bound)	0.0	1.0	
contig_90175	8602	No	NA	10	2	0	Low-quality	Genome-fragment	12.27	HMM-based (lower-bound)	0.0	1.0	
contig_90190	4870	No	NA	10	3	0	Low-quality	Genome-fragment	8.08	AAI-based (medium-confidence)	0.0	1.0	
contig_90191	21087	No	NA	37	12	1	Low-quality	Genome-fragment	38.97	AAI-based (high-confidence)	0.0	1.0	
contig_90194	4817	No	NA	13	6	0	Low-quality	Genome-fragment	8.93	AAI-based (high-confidence)	0.0	1.0	
contig_90232	5796	No	NA	11	5	0	Low-quality	Genome-fragment	2.69	HMM-based (lower-bound)	0.0	1.0	
contig_90239	2556	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.31	no viral genes detected
contig_90253	30683	No	NA	42	8	0	Medium-quality	Genome-fragment	52.71	AAI-based (high-confidence)	0.0	1.0	
contig_90284	11853	No	NA	20	1	0	Low-quality	Genome-fragment	0.96	HMM-based (lower-bound)	0.0	1.0	
contig_90295	6000	No	NA	26	10	0	Low-quality	Genome-fragment	3.65	HMM-based (lower-bound)	0.0	5.39	high kmer_freq may indicate large duplication; low-confidence DTR
contig_90298	4761	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_90299	4117	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_90300	36954	No	NA	46	4	0	Low-quality	Genome-fragment	16.28	HMM-based (lower-bound)	0.0	1.0	
contig_90339	11654	No	NA	22	8	0	Low-quality	Genome-fragment	19.78	AAI-based (high-confidence)	0.0	1.0	
contig_90354	9031	No	NA	21	1	0	Low-quality	Genome-fragment	4.9	HMM-based (lower-bound)	0.0	1.0	
contig_90367	46114	No	NA	36	12	0	Medium-quality	Genome-fragment	78.86	AAI-based (high-confidence)	0.0	1.0	
contig_90368	4127	No	NA	3	1	0	Low-quality	Genome-fragment	2.36	HMM-based (lower-bound)	0.0	1.0	
contig_90376	20951	No	NA	23	1	0	Low-quality	Genome-fragment	4.5	HMM-based (lower-bound)	0.0	1.01	
contig_90386	3768	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_90476	3521	No	NA	3	2	0	Low-quality	Genome-fragment	5.88	AAI-based (high-confidence)	0.0	1.0	
contig_90479	7059	No	NA	17	7	0	Low-quality	Genome-fragment	13.1	AAI-based (medium-confidence)	0.0	1.0	
contig_90487	2876	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.18	no viral genes detected
contig_90488	10088	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_90489	21872	No	NA	32	2	0	Low-quality	Genome-fragment	11.35	HMM-based (lower-bound)	0.0	1.0	
contig_90490	7892	No	NA	14	1	0	Low-quality	Genome-fragment	3.35	HMM-based (lower-bound)	0.0	1.0	
contig_90523	4165	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	2.43	no viral genes detected; high kmer_freq may indicate large duplication
contig_90562	117454	No	NA	220	76	3	Medium-quality	Genome-fragment	68.47	AAI-based (high-confidence)	0.0	1.0	
contig_90563	6731	No	NA	14	3	0	Low-quality	Genome-fragment	2.89	HMM-based (lower-bound)	0.0	1.0	
contig_90580	9143	No	NA	6	2	0	Low-quality	Genome-fragment	4.77	AAI-based (medium-confidence)	0.0	1.07	
contig_90597	18666	No	NA	50	3	1	Low-quality	Genome-fragment	12.14	AAI-based (high-confidence)	0.0	1.0	
contig_90635	68741	No	NA	87	28	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_90636	10824	No	NA	22	4	0	Low-quality	Genome-fragment	24.52	AAI-based (high-confidence)	0.0	1.0	
contig_90637	10627	No	NA	19	3	0	Low-quality	Genome-fragment	21.75	AAI-based (high-confidence)	0.0	1.0	
contig_90638	25358	No	NA	33	18	0	Low-quality	Genome-fragment	43.69	AAI-based (medium-confidence)	0.0	1.0	
contig_90639	19042	No	NA	15	7	0	Low-quality	Genome-fragment	32.02	AAI-based (medium-confidence)	0.0	1.0	
contig_90679	23210	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_90684	13681	No	NA	22	12	0	Low-quality	Genome-fragment	22.49	AAI-based (high-confidence)	0.0	1.0	
contig_90699	3514	No	NA	4	1	0	Medium-quality	Genome-fragment	50.16	AAI-based (medium-confidence)	0.0	1.0	
contig_90700	26147	No	NA	48	5	1	Low-quality	Genome-fragment	18.66	AAI-based (high-confidence)	0.0	1.0	
contig_90701	6574	No	NA	17	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_90702	44087	No	NA	94	17	3	Low-quality	Genome-fragment	28.71	AAI-based (medium-confidence)	0.0	1.0	
contig_90721	18613	No	NA	38	13	0	Medium-quality	Genome-fragment	52.89	AAI-based (high-confidence)	0.0	1.0	
contig_90724	4665	No	NA	9	1	0	Low-quality	Genome-fragment	2.33	HMM-based (lower-bound)	0.0	1.03	
contig_90731	4173	No	NA	6	1	0	Low-quality	Genome-fragment	6.18	AAI-based (high-confidence)	0.0	1.0	
contig_90769	10485	No	NA	3	1	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.05	
contig_90788	14689	No	NA	31	20	0	Low-quality	Genome-fragment	8.04	AAI-based (medium-confidence)	0.0	1.0	
contig_90797	2844	No	NA	6	1	0	Low-quality	Genome-fragment	6.48	AAI-based (high-confidence)	0.0	1.0	
contig_90823	2808	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.11	no viral genes detected
contig_90837	4932	No	NA	3	2	0	Low-quality	Genome-fragment	1.57	HMM-based (lower-bound)	0.0	1.0	
contig_90922	11816	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_90928	6324	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_90943	39743	No	NA	71	22	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_90961	12197	No	NA	26	2	0	Low-quality	Genome-fragment	21.08	AAI-based (medium-confidence)	0.0	1.0	
contig_90962	12910	No	NA	28	4	0	Low-quality	Genome-fragment	22.26	AAI-based (medium-confidence)	0.0	1.0	
contig_90976	5504	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_91007	5295	No	NA	18	1	0	Low-quality	Genome-fragment	9.98	AAI-based (high-confidence)	0.0	1.0	
contig_91050	3034	No	NA	5	4	0	Low-quality	Genome-fragment	1.64	AAI-based (medium-confidence)	0.0	1.0	
contig_91061	30248	No	NA	46	16	1	Medium-quality	Genome-fragment	50.21	AAI-based (high-confidence)	0.0	1.0	
contig_91071	3967	No	NA	1	1	0	Low-quality	Genome-fragment	5.66	HMM-based (lower-bound)	0.0	1.0	
contig_91121	4936	No	NA	7	3	0	Low-quality	Genome-fragment	2.74	AAI-based (high-confidence)	0.0	1.0	
contig_91156	2941	No	NA	7	6	0	Low-quality	Genome-fragment	6.37	AAI-based (medium-confidence)	0.0	1.0	
contig_91205	5404	No	NA	9	1	0	Low-quality	Genome-fragment	1.51	HMM-based (lower-bound)	0.0	1.0	
contig_91206	16308	No	NA	29	4	0	Low-quality	Genome-fragment	24.03	HMM-based (lower-bound)	0.0	1.0	
contig_91208	29557	No	NA	49	19	0	Medium-quality	Genome-fragment	54.31	AAI-based (high-confidence)	0.0	1.0	
contig_91212	2839	No	NA	2	0	0	Low-quality	Genome-fragment	5.28	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_91214	20718	No	NA	34	2	0	Medium-quality	Genome-fragment	79.27	HMM-based (lower-bound)	0.0	1.01	
contig_91216	2929	No	NA	4	2	0	Low-quality	Genome-fragment	1.32	HMM-based (lower-bound)	0.0	1.0	
contig_91217	11985	No	NA	16	5	0	Low-quality	Genome-fragment	32.58	AAI-based (high-confidence)	0.0	1.0	
contig_91234	3721	No	NA	7	4	0	Low-quality	Genome-fragment	3.76	HMM-based (lower-bound)	0.0	1.0	
contig_91238	6937	No	NA	17	2	0	Low-quality	Genome-fragment	11.38	AAI-based (high-confidence)	0.0	1.0	
contig_91251	7330	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.6	no viral genes detected; high kmer_freq may indicate large duplication
