gene_callers_id,function,rao_score,source,test_result
2435791,Uroporphyrinogen-III decarboxylase HemE (HemE) (PDB:2DG5),NaN,COG20_FUNCTION,true
2451365,"Periplasmic serine protease, ClpP class (SppA) (PDB:3BEZ)",NaN,COG20_FUNCTION,true
2749811,Bacterial nucleoid DNA-binding protein IHF-alpha (HimA) (PDB:1B8Z),NaN,COG20_FUNCTION,true
2461643,Orotate phosphoribosyltransferase (PyrE) (PDB:4WML),NaN,COG20_FUNCTION,true
2461677,Rhodanese-related sulfurtransferase (PspE) (PDB:1TQ1),NaN,COG20_FUNCTION,true
2451233,Pathway modules; Amino acid metabolism; Other amino acid metabolism,NaN,KEGG_Class,true
2749796,Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism,NaN,KEGG_Class,true
2435965,"Polyamine biosynthesis, arginine => ornithine => putrescine",NaN,KEGG_Module,true
2625720,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]!!!Enzymes>>>6. Ligases>>>6.1  Forming carbon-oxygen bonds>>>6.1.1  Ligases forming aminoacyl-tRNA and related compounds>>>6.1.1.20  phenylalanine---tRNA ligase!!!Amino acid related enzymes>>>Aminoacyl-tRNA synthetase>>>Class II (U)!!!Transfer RNA biogenesis>>>Eukaryotic type>>>Aminoacyl-tRNA synthetases (AARSs)>>>Other AARSs!!!Transfer RNA biogenesis>>>Prokaryotic type>>>Aminoacyl-tRNA synthetases (AARSs)>>>Other AARSs,NaN,KEGG_BRITE,true
2435852,General function prediction only,NaN,COG20_CATEGORY,true
2995518,Spermidine/putrescine-binding periplasmic protein (PotD) (PDB:1POT),NaN,COG20_FUNCTION,true
2515466,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03030 DNA replication [PATH:ko03030]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.26  Endoribonucleases producing 5'-phosphomonoesters>>>3.1.26.4  ribonuclease H!!!DNA replication proteins>>>Prokaryotic type>>>DNA Replication Elongation Factors>>>Elongation factors (bacterial)>>>RNase H!!!DNA replication proteins>>>Prokaryotic type>>>DNA Replication Elongation Factors>>>Elongation factors (archaeal)>>>RNase H,NaN,KEGG_BRITE,true
2461675,"Flp pilus assembly protein TadD, contains TPR repeats (TadD) (PDB:3WXX)",NaN,COG20_FUNCTION,true
2435826,tRNA A37 threonylcarbamoyltransferase TsaD (TsaD) (PDB:3ENO) (PUBMED:23072323;21285948;32385138),NaN,COG20_FUNCTION,true
2461581,Ribosomal protein L23 (RplW) (PDB:1VS6),NaN,COG20_FUNCTION,true
2461574,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2749804,"D-arabinose 5-phosphate isomerase GutQ (GutQ) (PDB:5UQI)!!!Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains",NaN,COG20_FUNCTION,true
2625669,"Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol!!!Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol",NaN,KEGG_Module,true
2461595,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Archaea>>>Large subunit,NaN,KEGG_BRITE,true
2451358,"Glycyl-tRNA synthetase, beta subunit (GlyS)",NaN,COG20_FUNCTION,true
2451159,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2625759,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2408629,"Isoleucine, leucine, valine biosynthesis",NaN,COG20_PATHWAY,true
2435947,GTPase [EC:3.6.5.-],NaN,KOfam,true
2435954,Aromatic amino acid biosynthesis,NaN,COG20_PATHWAY,true
2461582,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Archaea>>>Large subunit,NaN,KEGG_BRITE,true
2461598,preprotein translocase subunit SecY,NaN,KOfam,true
2435826,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2449651,"DNA polymerase III, alpha subunit (DnaE) (PDB:2HNH)",NaN,COG20_FUNCTION,true
2408580,D-alanine-D-alanine ligase [EC:6.3.2.4],NaN,KOfam,true
2442389,"NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria",NaN,KEGG_Module,true
2515493,cytochrome c oxidase subunit IV [EC:7.1.1.9],NaN,KOfam,true
2435835,"L-ascorbate lactonase UlaG, metallo-beta-lactamase superfamily (UlaG) (PDB:2WYM)",NaN,COG20_FUNCTION,true
2474822,Chaperones and folding catalysts>>>Heat shock proteins>>>HSP40 / DNAJ!!!Mitochondrial biogenesis>>>Mitochondrial protein import machinery>>>Matrix>>>Other matrix factors,NaN,KEGG_BRITE,true
2408584,Amino acid transport and metabolism!!!Nucleotide transport and metabolism,NaN,COG20_CATEGORY,true
2461616,Pathway modules; Nucleotide metabolism; Pyrimidine metabolism,NaN,KEGG_Class,true
2451147,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only,NaN,KEGG_BRITE,true
2749782,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00270 Cysteine and methionine metabolism [PATH:ko00270]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00300 Lysine biosynthesis [PATH:ko00300]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00261 Monobactam biosynthesis [PATH:ko00261]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.2  Phosphotransferases with a carboxy group as acceptor>>>2.7.2.4  aspartate kinase",NaN,KEGG_BRITE,true
2451328,"Pertussis pathogenicity signature, T1SS!!!Multidrug resistance, efflux pump AcrEF-TolC!!!Multidrug resistance, efflux pump MdtEF-TolC",NaN,KEGG_Module,true
2451274,"NADH:quinone oxidoreductase, prokaryotes",NaN,KEGG_Module,true
2627961,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2461536,methylisocitrate lyase [EC:4.1.3.30],NaN,KOfam,true
2442431,dGTP triphosphohydrolase (Dgt) (PDB:6OI7),NaN,COG20_FUNCTION,true
2515457,Cytochrome bc1 complex respiratory unit!!!Cytochrome bc1 complex,NaN,KEGG_Module,true
2461659,KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00730 Thiamine metabolism [PATH:ko00730]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.4  Phosphotransferases with a phosphate group as acceptor>>>2.7.4.16  thiamine-phosphate kinase,NaN,KEGG_BRITE,true
2749794,3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38],NaN,KOfam,true
2436002,Nucleotide transport and metabolism,NaN,COG20_CATEGORY,true
2442354,"O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent (MET17) (PDB:2CTZ)",NaN,COG20_FUNCTION,true
2451400,Pentose phosphate pathway,NaN,COG20_PATHWAY,true
2452207,thiamine-phosphate pyrophosphorylase [EC:2.5.1.3],NaN,KOfam,true
2538715,"Cell cycle control, cell division, chromosome partitioning",NaN,COG20_CATEGORY,true
2452215,H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1],NaN,KOfam,true
2538698,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2451273,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99982 Energy metabolism,NaN,KEGG_BRITE,true
2749812,orotidine-5'-phosphate decarboxylase [EC:4.1.1.23],NaN,KOfam,true
2809226,"Uncharacterized membrane protein YqaA, VTT domain (YgaA)",NaN,COG20_FUNCTION,true
2538692,Amino acid transport and metabolism!!!Function unknown,NaN,COG20_CATEGORY,true
2627962,Pathway modules; Amino acid metabolism; Lysine metabolism!!!Pathway modules; Amino acid metabolism; Lysine metabolism!!!Pathway modules; Amino acid metabolism; Lysine metabolism,NaN,KEGG_Class,true
2627951,uncharacterized protein,NaN,KOfam,true
2449572,3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase (KdsA) (PDB:1G7U),NaN,COG20_FUNCTION,true
2450056,histidine triad (HIT) family protein,NaN,KOfam,true
2435876,Cytochrome c biogenesis protein CcmF (CcmF),NaN,COG20_FUNCTION,true
2449574,Enolase (Eno) (PDB:1E9I),NaN,COG20_FUNCTION,true
2515452,"PRPP biosynthesis, ribose 5P => PRPP",NaN,KEGG_Module,true
2435946,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2515520,NADPH:quinone reductase [EC:1.6.5.5],NaN,KOfam,true
784136,"Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone",NaN,KEGG_Module,true
2749787,"3-Hydroxypropionate bi-cycle!!!Fatty acid biosynthesis, initiation!!!Anoxygenic photosynthesis in green nonsulfur bacteria",NaN,KEGG_Module,true
2435941,putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-],NaN,KOfam,true
2749789,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.3  Acyl groups converted into alkyl groups on transfer>>>2.3.3.9  malate synthase,NaN,KEGG_BRITE,true
2435962,Urea cycle,NaN,COG20_PATHWAY,true
2452207,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00730 Thiamine metabolism [PATH:ko00730]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.3  thiamine phosphate synthase",NaN,KEGG_BRITE,true
2627962,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00310 Lysine degradation [PATH:ko00310]!!!Enzymes>>>1. Oxidoreductases>>>1.14  Acting on paired donors, with incorporation or reduction of molecular oxygen>>>1.14.11  With 2-oxoglutarate as one donor, and incorporation of one atom of oxygen into each donor>>>1.14.11.64  glutarate dioxygenase",NaN,KEGG_BRITE,true
2451231,"Colicin V production accessory protein CvpA, regulator of purF expression and biofilm formation (CvpA) (PUBMED:27795353)",NaN,COG20_FUNCTION,true
2461573,Transcription,NaN,COG20_CATEGORY,true
2442348,"DNA-binding transcriptional regulator, MerR family (SoxR) (PDB:2VZ4)",NaN,COG20_FUNCTION,true
2461614,DNA topoisomerase I [EC:5.6.2.1],NaN,KOfam,true
2449652,"Replication, recombination and repair",NaN,COG20_CATEGORY,true
2461623,tRNA 5-hydroxyU34 O-methylase TrmR/YrrM (TrmR) (PDB:1H1D) (PUBMED:29982645),NaN,COG20_FUNCTION,true
2435829,MscS family membrane protein,NaN,KOfam,true
2449580,Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis,NaN,KEGG_Class,true
2625701,Acetyl-CoA acetyltransferase (PaaJ) (PDB:1AFW),NaN,COG20_FUNCTION,true
2451380,Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism,NaN,KEGG_Class,true
2515476,FoF1-type ATP synthase,NaN,COG20_PATHWAY,true
2408624,"Regulator of protease activity HflC, stomatin/prohibitin superfamily (HflC)",NaN,COG20_FUNCTION,true
2461689,Zn-dependent protease PmbA/TldA or its inactivated homolog (TldD) (PDB:3TV9) (PUBMED:12029038),NaN,COG20_FUNCTION,true
2451298,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2474795,translation initiation factor IF-2,NaN,KOfam,true
2451351,"CAM (Crassulacean acid metabolism), light!!!C4-dicarboxylic acid cycle, NADP - malic enzyme type!!!C4-dicarboxylic acid cycle, NAD - malic enzyme type!!!Reductive citrate cycle (Arnon-Buchanan cycle)!!!Anoxygenic photosynthesis in green sulfur bacteria",NaN,KEGG_Module,true
2451262,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2435891,"Secondary metabolites biosynthesis, transport and catabolism",NaN,COG20_CATEGORY,true
2625656,Enoyl-[acyl-carrier-protein] reductase FabI (FabI) (PDB:1C14),NaN,COG20_FUNCTION,true
2625687,long-chain acyl-CoA synthetase [EC:6.2.1.3],NaN,KOfam,true
2435914,succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1],NaN,KOfam,true
2461660,Na+ or H+-translocating membrane pyrophosphatase (OVP1) (PDB:4A01) (PUBMED:11342551),NaN,COG20_FUNCTION,true
2625658,Lipid transport and metabolism,NaN,COG20_CATEGORY,true
2451269,KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00790 Folate biosynthesis [PATH:ko00790]!!!Enzymes>>>2. Transferases>>>2.10  Transferring molybdenum- or tungsten-containing groups>>>2.10.1  Molybdenumtransferases or tungstentransferases with sulfide groups as acceptors>>>2.10.1.1  molybdopterin molybdotransferase,NaN,KEGG_BRITE,true
2461575,Ribosomal protein S7 (RpsG) (PDB:4V4H),NaN,COG20_FUNCTION,true
2461615,acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275],NaN,KOfam,true
2442359,"Threonine biosynthesis, aspartate => homoserine => threonine!!!Methionine biosynthesis, aspartate => homoserine => methionine",NaN,KEGG_Module,true
2451397,5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2],NaN,KOfam,true
2461600,"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",NaN,KEGG_Module,true
2515463,KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00900 Terpenoid backbone biosynthesis [PATH:ko00900]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.1  Phosphotransferases with an alcohol group as acceptor>>>2.7.1.148  4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,NaN,KEGG_BRITE,true
2515484,Threonine biosynthesis,NaN,COG20_PATHWAY,true
2625752,large subunit ribosomal protein L34,NaN,KOfam,true
2515477,Energy production and conversion,NaN,COG20_CATEGORY,true
2474795,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2435961,Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2],NaN,KEGG_BRITE,true
2749783,2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64],NaN,KOfam,true
2625659,Fatty acid biosynthesis,NaN,COG20_PATHWAY,true
2408626,"Uncharacterized conserved protein YjeT, DUF2065 family (yjeT)",NaN,COG20_FUNCTION,true
2625751,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2627953,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2625682,5-methylcytosine-specific restriction endonuclease McrA (McrA),NaN,COG20_FUNCTION,true
2442511,"ABC-type polar amino acid transport system, ATPase component (GlnQ) (PDB:4YMS)",NaN,COG20_FUNCTION,true
2408603,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2435947,Enzymes>>>3. Hydrolases>>>3.6  Acting on acid anhydrides>>>3.6.5  Acting on GTP to facilitate cellular and subcellular movement>>>3.6.5.-!!!Ribosome biogenesis>>>Eukaryotic type>>>Other ribosome biogenesis factors!!!Ribosome biogenesis>>>Prokaryotic type>>>GTPases,NaN,KEGG_BRITE,true
2515501,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
2435985,S-adenosylmethionine uptake transporter,NaN,KOfam,true
2435881,"Isoleucine, leucine, valine biosynthesis",NaN,COG20_PATHWAY,true
2442358,N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38],NaN,KOfam,true
2451380,Phosphomannomutase (ManB) (PDB:6MNV),NaN,COG20_FUNCTION,true
2451362,Aminoacyl-tRNA synthetases,NaN,COG20_PATHWAY,true
2435962,"Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine",NaN,KEGG_Module,true
2461541,Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism,NaN,KEGG_Class,true
2996241,ATP phosphoribosyltransferase (HisG) (PDB:1H3D),NaN,COG20_FUNCTION,true
2451321,Energy production and conversion,NaN,COG20_CATEGORY,true
2461587,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Archaea>>>Large subunit,NaN,KEGG_BRITE,true
2450551,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00650 Butanoate metabolism [PATH:ko00650]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.19  phosphate butyryltransferase,NaN,KEGG_BRITE,true
2461624,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2449561,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00405 Phenazine biosynthesis [PATH:ko00405]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]!!!Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.3  Oxo-acid-lyases>>>4.1.3.27  anthranilate synthase",NaN,KEGG_BRITE,true
2474810,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2451221,KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00061 Fatty acid biosynthesis [PATH:ko00061]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00998 Biosynthesis of various antibiotics [PATH:ko00998],NaN,KEGG_BRITE,true
2749796,ornithine carbamoyltransferase [EC:2.1.3.3],NaN,KOfam,true
2451239,SlyX protein,NaN,KOfam,true
2451173,"De novo purine biosynthesis, PRPP + glutamine => IMP",NaN,KEGG_Module,true
2450056,"Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family (HinT) (PDB:1AV5) (PUBMED:20934431)",NaN,COG20_FUNCTION,true
2461578,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2461659,"Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP!!!Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP!!!Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP",NaN,KEGG_Module,true
2461594,Ribosome 50S subunit,NaN,COG20_PATHWAY,true
2625678,Arginine biosynthesis,NaN,COG20_PATHWAY,true
2449568,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate!!!Glycolysis, core module involving three-carbon compounds!!!Gluconeogenesis, oxaloacetate => fructose-6P",NaN,KEGG_Module,true
2625665,Coenzyme transport and metabolism,NaN,COG20_CATEGORY,true
2435864,"Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family (PdxI) (PDB:1LQA) (PUBMED:32253339)",NaN,COG20_FUNCTION,true
2451400,transketolase [EC:2.2.1.1],NaN,KOfam,true
2435959,Nucleotide transport and metabolism,NaN,COG20_CATEGORY,true
2461697,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
2995509,Proline degradation,NaN,COG20_PATHWAY,true
2474814,hyperosmotically inducible periplasmic protein,NaN,KOfam,true
2451322,Energy production and conversion,NaN,COG20_CATEGORY,true
2442425,Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Condensin-like complex,NaN,KEGG_BRITE,true
2442350,Chorismate mutase (PheA) (PDB:1ECM),NaN,COG20_FUNCTION,true
2515513,"Methionine synthase I (cobalamin-dependent), methyltransferase domain (MetH1) (PDB:1LT7)",NaN,COG20_FUNCTION,true
2451209,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00240 Pyrimidine metabolism [PATH:ko00240]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00983 Drug metabolism - other enzymes [PATH:ko00983]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>04016 MAPK signaling pathway - plant [PATH:ko04016]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.4  Phosphotransferases with a phosphate group as acceptor>>>2.7.4.6  nucleoside-diphosphate kinase!!!Membrane trafficking>>>Exocytosis>>>Calcium ion-dependent exocytosis>>>Kinases and associated proteins,NaN,KEGG_BRITE,true
